"latitude","longitude","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","price","room_type","numb_dollar"
40.6829930439092,-73.9947873423279,"Neighborhood highlights","Carroll Gardens","Brooklyn",260,"Entire home/apt",260
40.71547,-73.96418,"","Williamsburg","Brooklyn",350,"Entire home/apt",350
40.6987417919522,-73.9395905272979,"","Bedford-Stuyvesant","Brooklyn",39,"Private room",39
40.69772,-73.90738,"Neighborhood highlights","Ridgewood","Queens",118,"Private room",118
40.7242192,-74.0034696,"Neighborhood highlights","SoHo","Manhattan",423,"Entire home/apt",423
40.76392,-73.98337,"Neighborhood highlights","Midtown","Manhattan",234,"Entire home/apt",234
40.734617,-74.0063544,"Neighborhood highlights","West Village","Manhattan",401,"Entire home/apt",401
40.71341,-73.99705,"","Chinatown","Manhattan",92,"Private room",92
40.72922,-74.00279,"Neighborhood highlights","West Village","Manhattan",600,"Entire home/apt",600
40.71413,-73.99409,"Neighborhood highlights","Chinatown","Manhattan",295,"Entire home/apt",295
40.7719841003418,-73.9545135498047,"","Upper East Side","Manhattan",52,"Entire home/apt",52
40.6911066248547,-73.9376683818522,"","Bedford-Stuyvesant","Brooklyn",35,"Private room",35
40.7330647,-74.0054821,"Neighborhood highlights","West Village","Manhattan",411,"Entire home/apt",411
40.716,-73.94212,"","Williamsburg","Brooklyn",221,"Entire home/apt",221
40.7218433,-73.9979534,"Neighborhood highlights","SoHo","Manhattan",403,"Entire home/apt",403
40.74652,-73.99171,"","Chelsea","Manhattan",275,"Entire home/apt",275
40.7809372846641,-73.979845872253,"Neighborhood highlights","Upper West Side","Manhattan",185,"Entire home/apt",185
40.71351,-73.99706,"","Chinatown","Manhattan",169,"Private room",169
40.71046,-73.95368,"","Williamsburg","Brooklyn",116,"Private room",116
40.76402,-73.97278,"Neighborhood highlights","Midtown","Manhattan",8,"Hotel room",8
40.6959,-73.98206,"","Fort Greene","Brooklyn",NA,"Private room",NA
40.77873,-73.97694,"Neighborhood highlights","Upper West Side","Manhattan",160,"Private room",160
40.6998,-73.90908,"Neighborhood highlights","Ridgewood","Queens",128,"Private room",128
40.76652,-73.98488,"","Hell's Kitchen","Manhattan",207,"Private room",207
40.6982912977415,-73.9293894395658,"Neighborhood highlights","Bushwick","Brooklyn",225,"Entire home/apt",225
40.71976,-73.95471,"Neighborhood highlights","Greenpoint","Brooklyn",195,"Entire home/apt",195
40.79864,-73.96209,"Neighborhood highlights","Upper West Side","Manhattan",275,"Entire home/apt",275
40.810573,-73.941715,"","Harlem","Manhattan",96,"Private room",96
40.7333239,-74.0021707,"Neighborhood highlights","West Village","Manhattan",550,"Entire home/apt",550
40.6869624278738,-73.9175564102882,"Neighborhood highlights","Bushwick","Brooklyn",150,"Private room",150
40.810573,-73.941715,"","Harlem","Manhattan",106,"Private room",106
40.7333239,-74.0021707,"Neighborhood highlights","West Village","Manhattan",800,"Entire home/apt",800
40.73971,-73.99401,"Neighborhood highlights","Chelsea","Manhattan",178,"Entire home/apt",178
40.7640101977861,-73.9727397329869,"Neighborhood highlights","Midtown","Manhattan",1000,"Hotel room",1000
40.74519,-73.999,"Neighborhood highlights","Chelsea","Manhattan",275,"Entire home/apt",275
40.76352,-73.94841,"","Roosevelt Island","Manhattan",200,"Private room",200
40.76227,-73.98686,"Neighborhood highlights","Hell's Kitchen","Manhattan",189,"Private room",189
40.7316436983308,-74.0056353589602,"Neighborhood highlights","West Village","Manhattan",255,"Entire home/apt",255
40.7330647,-74.0054821,"Neighborhood highlights","West Village","Manhattan",412,"Entire home/apt",412
40.71195,-73.94648,"Neighborhood highlights","Williamsburg","Brooklyn",280,"Private room",280
40.74462,-73.99023,"Neighborhood highlights","Midtown","Manhattan",269,"Entire home/apt",269
40.6999044504221,-73.9405495433537,"","Bedford-Stuyvesant","Brooklyn",60,"Private room",60
40.70603,-73.95157,"Neighborhood highlights","Williamsburg","Brooklyn",138,"Private room",138
40.7734986,-73.9509093,"","Upper East Side","Manhattan",50,"Entire home/apt",50
40.7336769,-74.0057112,"Neighborhood highlights","West Village","Manhattan",550,"Entire home/apt",550
40.8024986,-73.9668444,"Neighborhood highlights","Upper West Side","Manhattan",93,"Private room",93
40.76461,-73.96459,"","Upper East Side","Manhattan",15618,"Entire home/apt",15618
40.7093271003324,-74.0087909876338,"","Financial District","Manhattan",225,"Entire home/apt",225
40.8024986,-73.9668444,"Neighborhood highlights","Upper West Side","Manhattan",96,"Private room",96
40.8024986,-73.9668444,"Neighborhood highlights","Upper West Side","Manhattan",232,"Entire home/apt",232
40.78716,-73.97202,"Neighborhood highlights","Upper West Side","Manhattan",149,"Private room",149
40.76681,-73.98638,"Neighborhood highlights","Hell's Kitchen","Manhattan",186,"Entire home/apt",186
40.7649488063992,-73.9856642671476,"","Hell's Kitchen","Manhattan",132,"Entire home/apt",132
40.7654741565251,-73.9790188789759,"Neighborhood highlights","Midtown","Manhattan",499,"Entire home/apt",499
40.71481,-73.99059,"Neighborhood highlights","Chinatown","Manhattan",120,"Private room",120
40.810577,-73.94178,"","Harlem","Manhattan",86,"Private room",86
40.69412,-73.93385,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",135,"Private room",135
40.7826155370801,-73.9852914322155,"Neighborhood highlights","Upper West Side","Manhattan",165,"Entire home/apt",165
40.6973601,-73.9368203,"","Bedford-Stuyvesant","Brooklyn",160,"Private room",160
40.7734986,-73.9509093,"","Upper East Side","Manhattan",56,"Entire home/apt",56
40.77475,-73.95371,"Neighborhood highlights","Upper East Side","Manhattan",148,"Entire home/apt",148
40.73132,-74.00586,"Neighborhood highlights","West Village","Manhattan",300,"Entire home/apt",300
40.74273,-73.99542,"","Chelsea","Manhattan",230,"Entire home/apt",230
40.6977712,-73.9361899,"","Bushwick","Brooklyn",NA,"Entire home/apt",NA
40.74458,-73.97382,"Neighborhood highlights","Murray Hill","Manhattan",131,"Entire home/apt",131
40.79135,-73.94023,"Neighborhood highlights","East Harlem","Manhattan",NA,"Entire home/apt",NA
40.86428,-73.92228,"Neighborhood highlights","Inwood","Manhattan",NA,"Private room",NA
40.711662,-73.963394,"","Williamsburg","Brooklyn",240,"Entire home/apt",240
40.6804,-73.99803,"Neighborhood highlights","Carroll Gardens","Brooklyn",555,"Entire home/apt",555
40.7732164172812,-73.986445223768,"","Upper West Side","Manhattan",150,"Entire home/apt",150
40.71899,-73.99773,"","Little Italy","Manhattan",170,"Entire home/apt",170
40.77674,-73.95164,"Neighborhood highlights","Upper East Side","Manhattan",150,"Private room",150
40.74871,-73.97536,"Neighborhood highlights","Murray Hill","Manhattan",150,"Entire home/apt",150
40.71361,-73.99513,"Neighborhood highlights","Chinatown","Manhattan",200,"Entire home/apt",200
40.6826223,-73.9855261,"","Gowanus","Brooklyn",216,"Private room",216
40.71244,-73.94275,"","Williamsburg","Brooklyn",90,"Private room",90
40.7147930626396,-73.9806119379895,"Neighborhood highlights","Lower East Side","Manhattan",40,"Private room",40
40.78968,-73.9773,"Neighborhood highlights","Upper West Side","Manhattan",300,"Entire home/apt",300
40.7182618631805,-74.0071827870972,"Neighborhood highlights","Tribeca","Manhattan",350,"Entire home/apt",350
40.69921,-73.92159,"Neighborhood highlights","Bushwick","Brooklyn",43,"Private room",43
40.764395,-73.981741,"","Midtown","Manhattan",425,"Private room",425
40.7931121591624,-73.9666301222473,"","Upper West Side","Manhattan",230,"Entire home/apt",230
40.7740101,-73.9500574,"","Upper East Side","Manhattan",52,"Entire home/apt",52
40.74548,-73.99031,"Neighborhood highlights","Midtown","Manhattan",297,"Entire home/apt",297
40.74076,-74.00193,"","Chelsea","Manhattan",350,"Entire home/apt",350
40.74621,-73.97636,"","Murray Hill","Manhattan",639,"Entire home/apt",639
40.7463113922232,-73.992374236736,"","Chelsea","Manhattan",478,"Entire home/apt",478
40.71951,-73.98303,"","Lower East Side","Manhattan",200,"Entire home/apt",200
40.7806676,-73.9520362,"","Upper East Side","Manhattan",46,"Entire home/apt",46
40.71704,-73.99121,"Neighborhood highlights","Chinatown","Manhattan",253,"Entire home/apt",253
40.7332826013618,-73.9994816913154,"Neighborhood highlights","Greenwich Village","Manhattan",879,"Entire home/apt",879
40.6978,-73.92092,"","Bushwick","Brooklyn",239,"Entire home/apt",239
40.77676,-73.97696,"Neighborhood highlights","Upper West Side","Manhattan",195,"Entire home/apt",195
40.70169,-73.91808,"","Bushwick","Brooklyn",299,"Entire home/apt",299
40.71592,-73.99589,"","Chinatown","Manhattan",294,"Entire home/apt",294
40.70671,-73.95285,"Neighborhood highlights","Williamsburg","Brooklyn",160,"Private room",160
40.71525,-73.98929,"Neighborhood highlights","Lower East Side","Manhattan",71,"Private room",71
40.7094983043311,-74.0070601654576,"","Financial District","Manhattan",999,"Entire home/apt",999
40.7459695550153,-73.993556310881,"Neighborhood highlights","Chelsea","Manhattan",315,"Entire home/apt",315
40.67992,-73.93789,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",331,"Entire home/apt",331
40.71415,-73.98999,"","Lower East Side","Manhattan",216,"Entire home/apt",216
40.67777,-73.9196,"","Bedford-Stuyvesant","Brooklyn",286,"Private room",286
40.729222,-74.002791,"Neighborhood highlights","West Village","Manhattan",401,"Entire home/apt",401
40.7104483009592,-73.9550013916948,"","Williamsburg","Brooklyn",88,"Private room",88
40.729222,-74.002791,"Neighborhood highlights","West Village","Manhattan",577,"Entire home/apt",577
40.76239,-73.97498,"Neighborhood highlights","Midtown","Manhattan",1299,"Private room",1299
40.777121914545,-73.9466152696791,"","Upper East Side","Manhattan",59,"Private room",59
40.7330743,-74.0056167,"Neighborhood highlights","West Village","Manhattan",402,"Entire home/apt",402
40.7053534395719,-74.0087548574897,"","Financial District","Manhattan",100,"Private room",100
40.78804,-73.97122,"Neighborhood highlights","Upper West Side","Manhattan",155,"Private room",155
40.6844586,-73.9800372,"Neighborhood highlights","Boerum Hill","Brooklyn",232,"Entire home/apt",232
40.6949838,-73.9211027,"Neighborhood highlights","Bushwick","Brooklyn",233,"Private room",233
40.73248,-73.98549,"","East Village","Manhattan",92,"Entire home/apt",92
40.81357,-73.94496,"Neighborhood highlights","Harlem","Manhattan",450,"Entire home/apt",450
40.7330647,-74.0054821,"Neighborhood highlights","West Village","Manhattan",408,"Entire home/apt",408
40.680000098069,-73.9997558102573,"Neighborhood highlights","Carroll Gardens","Brooklyn",150,"Private room",150
40.771523,-73.952622,"","Upper East Side","Manhattan",58,"Entire home/apt",58
40.71712,-73.99036,"","Lower East Side","Manhattan",216,"Entire home/apt",216
40.7242192,-74.0034696,"Neighborhood highlights","SoHo","Manhattan",412,"Entire home/apt",412
40.76438,-73.98177,"Neighborhood highlights","Midtown","Manhattan",265,"Entire home/apt",265
40.70741,-73.8086,"","Briarwood","Queens",NA,"Entire home/apt",NA
40.6862774952652,-73.9933744042779,"Neighborhood highlights","Cobble Hill","Brooklyn",155,"Entire home/apt",155
40.74176,-74.00038,"Neighborhood highlights","Chelsea","Manhattan",650,"Entire home/apt",650
40.70695,-74.00815,"","Financial District","Manhattan",99,"Entire home/apt",99
40.709098929789,-73.9541221731136,"","Williamsburg","Brooklyn",152,"Entire home/apt",152
40.8024986,-73.9668444,"Neighborhood highlights","Upper West Side","Manhattan",92,"Private room",92
40.7166642295664,-73.9504209454443,"Neighborhood highlights","Williamsburg","Brooklyn",300,"Entire home/apt",300
40.7432769,-73.9912032,"Neighborhood highlights","Flatiron District","Manhattan",476,"Entire home/apt",476
40.71453,-73.99112,"","Chinatown","Manhattan",130,"Entire home/apt",130
40.6821152,-73.9802147,"Neighborhood highlights","Boerum Hill","Brooklyn",498,"Entire home/apt",498
40.6922018,-73.9966704,"Neighborhood highlights","Brooklyn Heights","Brooklyn",609,"Entire home/apt",609
40.71347,-73.95679,"Neighborhood highlights","Williamsburg","Brooklyn",375,"Entire home/apt",375
40.7330743,-74.0056167,"Neighborhood highlights","West Village","Manhattan",534,"Entire home/apt",534
40.74451,-73.99657,"","Chelsea","Manhattan",350,"Entire home/apt",350
40.76784,-73.95816,"","Upper East Side","Manhattan",133,"Entire home/apt",133
40.68238,-73.93672,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",204,"Private room",204
40.71512,-73.95899,"","Williamsburg","Brooklyn",195,"Entire home/apt",195
40.72915,-73.98235,"","East Village","Manhattan",215,"Entire home/apt",215
40.6982910198226,-73.9288010191344,"Neighborhood highlights","Bushwick","Brooklyn",106,"Entire home/apt",106
40.70572,-74.00954,"","Financial District","Manhattan",100,"Private room",100
40.71985,-73.96056,"Neighborhood highlights","Williamsburg","Brooklyn",300,"Entire home/apt",300
40.691914,-73.924858,"Neighborhood highlights","Bushwick","Brooklyn",44,"Private room",44
40.68921,-73.92882,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",40,"Private room",40
40.69884,-73.91283,"","Bushwick","Brooklyn",NA,"Entire home/apt",NA
40.7617294679114,-73.9769927472483,"Neighborhood highlights","Midtown","Manhattan",799,"Hotel room",799
40.80243,-73.96719,"","Upper West Side","Manhattan",75,"Private room",75
40.6854243400923,-73.9792692695514,"","Boerum Hill","Brooklyn",250,"Entire home/apt",250
40.78564,-73.97041,"Neighborhood highlights","Upper West Side","Manhattan",155,"Entire home/apt",155
40.73275,-74.00549,"Neighborhood highlights","West Village","Manhattan",128,"Entire home/apt",128
40.7459273329779,-73.987102978054,"Neighborhood highlights","Midtown","Manhattan",294,"Entire home/apt",294
40.7050708619513,-73.9315413447858,"Neighborhood highlights","Williamsburg","Brooklyn",124,"Entire home/apt",124
40.7215070574861,-73.942780723265,"","Greenpoint","Brooklyn",499,"Entire home/apt",499
40.778564453125,-73.9556579589844,"","Upper East Side","Manhattan",56,"Entire home/apt",56
40.71906,-73.94246,"Neighborhood highlights","Williamsburg","Brooklyn",158,"Entire home/apt",158
40.71579,-74.00587,"Neighborhood highlights","Tribeca","Manhattan",614,"Entire home/apt",614
40.74433,-73.99108,"","Flatiron District","Manhattan",159,"Entire home/apt",159
40.691914,-73.924858,"Neighborhood highlights","Bushwick","Brooklyn",44,"Private room",44
40.7226132,-73.9854593,"Neighborhood highlights","East Village","Manhattan",70,"Private room",70
40.70021,-73.90814,"Neighborhood highlights","Ridgewood","Queens",54,"Private room",54
40.68589,-73.93335,"","Bedford-Stuyvesant","Brooklyn",75,"Entire home/apt",75
40.68346,-73.93952,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",250,"Entire home/apt",250
40.68403,-73.94271,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",175,"Entire home/apt",175
40.70386,-73.93025,"Neighborhood highlights","Bushwick","Brooklyn",231,"Private room",231
40.7146086236381,-73.9543996298678,"","Williamsburg","Brooklyn",325,"Entire home/apt",325
40.73083,-73.98085,"","Stuyvesant Town","Manhattan",82,"Private room",82
40.69664,-73.93085,"Neighborhood highlights","Bushwick","Brooklyn",210,"Entire home/apt",210
40.69001,-73.93663,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",60,"Private room",60
40.7307047,-74.0038279,"","West Village","Manhattan",152,"Entire home/apt",152
40.7640236548901,-73.872383393364,"","East Elmhurst","Queens",NA,"Private room",NA
40.7306272959611,-74.0061884987632,"Neighborhood highlights","West Village","Manhattan",399,"Entire home/apt",399
40.71306,-73.95076,"Neighborhood highlights","Williamsburg","Brooklyn",225,"Private room",225
40.69629,-73.98198,"Neighborhood highlights","Downtown Brooklyn","Brooklyn",395,"Entire home/apt",395
40.7102562946659,-73.9442115805961,"","Williamsburg","Brooklyn",160,"Entire home/apt",160
40.80314564658,-73.9656710481596,"Neighborhood highlights","Upper West Side","Manhattan",78,"Private room",78
40.71199,-73.95691,"","Williamsburg","Brooklyn",119,"Private room",119
40.6800580921261,-73.9183879308777,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.715793,-74.005871,"Neighborhood highlights","Tribeca","Manhattan",433,"Entire home/apt",433
40.71545,-73.94258,"","Williamsburg","Brooklyn",220,"Private room",220
40.7670307929143,-73.956458855984,"","Upper East Side","Manhattan",135,"Private room",135
40.69818,-73.92431,"","Bushwick","Brooklyn",51,"Private room",51
40.7356348,-74.0057401,"Neighborhood highlights","West Village","Manhattan",362,"Entire home/apt",362
40.6846278028829,-73.9372006788297,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",60,"Private room",60
40.70758,-73.94117,"","Williamsburg","Brooklyn",150,"Private room",150
40.71579,-74.00587,"Neighborhood highlights","Tribeca","Manhattan",512,"Entire home/apt",512
40.8105766,-73.94178,"","Harlem","Manhattan",84,"Private room",84
40.73315,-73.98662,"","Gramercy","Manhattan",200,"Entire home/apt",200
40.7261723567982,-73.9462812930521,"Neighborhood highlights","Greenpoint","Brooklyn",255,"Entire home/apt",255
40.71238,-73.99224,"","Lower East Side","Manhattan",130,"Entire home/apt",130
40.717812765331,-73.9854022883566,"Neighborhood highlights","Lower East Side","Manhattan",285,"Entire home/apt",285
40.71375,-73.99521,"","Chinatown","Manhattan",158,"Private room",158
40.71579,-74.00587,"Neighborhood highlights","Tribeca","Manhattan",446,"Entire home/apt",446
40.68415,-73.94356,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",102,"Private room",102
40.77549,-73.95128,"","Upper East Side","Manhattan",95,"Entire home/apt",95
40.715793,-74.005871,"Neighborhood highlights","Tribeca","Manhattan",455,"Entire home/apt",455
40.8055853470895,-73.9616753241473,"","Morningside Heights","Manhattan",330,"Entire home/apt",330
40.74763,-73.97329,"","Murray Hill","Manhattan",366,"Private room",366
40.79487,-73.9669,"","Upper West Side","Manhattan",275,"Entire home/apt",275
40.7981293,-73.9609289,"","Upper West Side","Manhattan",80,"Shared room",80
40.7373617222404,-74.0069380043234,"Neighborhood highlights","West Village","Manhattan",399,"Entire home/apt",399
40.7155892284111,-73.9428666904808,"Neighborhood highlights","Williamsburg","Brooklyn",336,"Private room",336
40.68503,-73.93325,"","Bedford-Stuyvesant","Brooklyn",70,"Entire home/apt",70
40.70935,-73.95342,"","Williamsburg","Brooklyn",81,"Entire home/apt",81
40.6830510509752,-73.9335591218504,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",207,"Entire home/apt",207
40.810573,-73.941715,"Neighborhood highlights","Harlem","Manhattan",130,"Private room",130
40.76175,-73.95066,"Neighborhood highlights","Roosevelt Island","Manhattan",148,"Private room",148
40.74602,-73.98907,"Neighborhood highlights","Midtown","Manhattan",65,"Private room",65
40.80372,-73.96908,"Neighborhood highlights","Upper West Side","Manhattan",155,"Entire home/apt",155
40.73634,-74.00596,"Neighborhood highlights","West Village","Manhattan",250,"Private room",250
40.72041,-73.98932,"","Lower East Side","Manhattan",NA,"Private room",NA
40.715793,-74.005871,"Neighborhood highlights","Tribeca","Manhattan",445,"Entire home/apt",445
40.69037,-73.9989,"Neighborhood highlights","Columbia St","Brooklyn",125,"Entire home/apt",125
40.7321416728523,-73.9851416429475,"","East Village","Manhattan",88,"Entire home/apt",88
40.73974,-73.98867,"Neighborhood highlights","Flatiron District","Manhattan",200,"Private room",200
40.698070448816,-73.9294181962472,"Neighborhood highlights","Bushwick","Brooklyn",181,"Entire home/apt",181
40.74561,-73.99037,"Neighborhood highlights","Midtown","Manhattan",345,"Entire home/apt",345
40.6880037132544,-73.9179212060746,"Neighborhood highlights","Bushwick","Brooklyn",143,"Private room",143
40.7460049197932,-73.9873783141138,"","Midtown","Manhattan",401,"Entire home/apt",401
40.73275,-74.00549,"Neighborhood highlights","West Village","Manhattan",143,"Entire home/apt",143
40.67802,-73.93914,"","Bedford-Stuyvesant","Brooklyn",235,"Private room",235
40.713833,-74.010242,"Neighborhood highlights","Tribeca","Manhattan",424,"Entire home/apt",424
40.7865966703784,-73.9692200158389,"","Upper West Side","Manhattan",148,"Entire home/apt",148
40.7672288,-73.9574152,"","Upper East Side","Manhattan",52,"Entire home/apt",52
40.76495,-73.97886,"","Midtown","Manhattan",420,"Entire home/apt",420
40.713833,-74.010242,"Neighborhood highlights","Tribeca","Manhattan",343,"Entire home/apt",343
40.691149,-73.9824288,"","Downtown Brooklyn","Brooklyn",140,"Entire home/apt",140
40.6895315,-73.9910957,"Neighborhood highlights","Boerum Hill","Brooklyn",454,"Entire home/apt",454
40.7981293,-73.9609289,"","Upper West Side","Manhattan",80,"Shared room",80
40.71983,-73.95992,"Neighborhood highlights","Williamsburg","Brooklyn",200,"Entire home/apt",200
40.7624982283195,-73.9846415198733,"","Theater District","Manhattan",237,"Entire home/apt",237
40.8001478467488,-73.9600621898651,"","Upper West Side","Manhattan",149,"Entire home/apt",149
40.6919136047363,-73.9248580932617,"Neighborhood highlights","Bushwick","Brooklyn",43,"Private room",43
40.79769,-73.96181,"","Upper West Side","Manhattan",65,"Shared room",65
40.7115836357736,-73.9630268556582,"","Williamsburg","Brooklyn",NA,"Private room",NA
40.7728,-73.98583,"","Upper West Side","Manhattan",323,"Entire home/apt",323
40.7053234463396,-74.0086807547304,"","Financial District","Manhattan",230,"Entire home/apt",230
40.726579,-73.988059,"Neighborhood highlights","East Village","Manhattan",324,"Entire home/apt",324
40.73524,-73.97599,"Neighborhood highlights","Stuyvesant Town","Manhattan",408,"Entire home/apt",408
40.75488,-73.99402,"Neighborhood highlights","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.7237,-74.00358,"","SoHo","Manhattan",560,"Private room",560
40.66624,-73.93768,"Neighborhood highlights","Crown Heights","Brooklyn",NA,"Entire home/apt",NA
40.71525,-73.99442,"Neighborhood highlights","Chinatown","Manhattan",334,"Entire home/apt",334
40.7432769,-73.9912032,"Neighborhood highlights","Flatiron District","Manhattan",467,"Entire home/apt",467
40.776306,-73.979172,"Neighborhood highlights","Upper West Side","Manhattan",185,"Entire home/apt",185
40.7461121321527,-73.9917964367259,"Neighborhood highlights","Chelsea","Manhattan",478,"Entire home/apt",478
40.79322,-73.96806,"Neighborhood highlights","Upper West Side","Manhattan",375,"Entire home/apt",375
40.8234,-73.95293,"Neighborhood highlights","Harlem","Manhattan",NA,"Private room",NA
40.7414827213493,-73.9825914573694,"","Kips Bay","Manhattan",99,"Private room",99
40.68824,-73.90667,"Neighborhood highlights","Bushwick","Brooklyn",NA,"Private room",NA
40.7265,-74.00143,"Neighborhood highlights","SoHo","Manhattan",NA,"Entire home/apt",NA
40.74379,-73.99678,"","Chelsea","Manhattan",NA,"Entire home/apt",NA
40.76385,-73.98372,"Neighborhood highlights","Midtown","Manhattan",265,"Entire home/apt",265
40.76218,-73.99278,"Neighborhood highlights","Hell's Kitchen","Manhattan",139,"Entire home/apt",139
40.68257,-73.95481,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.78918,-73.97922,"Neighborhood highlights","Upper West Side","Manhattan",800,"Entire home/apt",800
40.691914,-73.924858,"Neighborhood highlights","Bushwick","Brooklyn",24,"Shared room",24
40.7566277,-73.979546,"Neighborhood highlights","Midtown","Manhattan",646,"Private room",646
40.7078981678698,-73.9523027454343,"Neighborhood highlights","Williamsburg","Brooklyn",295,"Private room",295
40.68104,-73.93733,"","Bedford-Stuyvesant","Brooklyn",139,"Private room",139
40.6841,-73.94903,"","Bedford-Stuyvesant","Brooklyn",200,"Entire home/apt",200
40.714,-74.00956,"Neighborhood highlights","Tribeca","Manhattan",440,"Entire home/apt",440
40.7572,-73.96915,"Neighborhood highlights","Midtown","Manhattan",NA,"Entire home/apt",NA
40.66064,-73.98146,"Neighborhood highlights","South Slope","Brooklyn",NA,"Entire home/apt",NA
40.70668,-74.00913,"","Financial District","Manhattan",NA,"Entire home/apt",NA
40.5793,-73.98692,"Neighborhood highlights","Coney Island","Brooklyn",NA,"Private room",NA
40.73374,-73.98543,"Neighborhood highlights","Gramercy","Manhattan",NA,"Private room",NA
40.74749,-73.9825,"Neighborhood highlights","Midtown","Manhattan",NA,"Entire home/apt",NA
40.79324,-73.9708,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Private room",NA
40.67174,-73.95167,"","Crown Heights","Brooklyn",NA,"Private room",NA
40.77663,-73.9819,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.71899,-73.99773,"","Little Italy","Manhattan",110,"Entire home/apt",110
40.72735,-73.98384,"Neighborhood highlights","East Village","Manhattan",NA,"Private room",NA
40.7557880985846,-73.9933311684554,"","Hell's Kitchen","Manhattan",299,"Entire home/apt",299
40.79008,-73.97291,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.68187,-73.93558,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.82215,-73.94608,"","Harlem","Manhattan",NA,"Entire home/apt",NA
40.66217,-73.98129,"Neighborhood highlights","South Slope","Brooklyn",NA,"Private room",NA
40.76994,-73.91841,"","Astoria","Queens",NA,"Private room",NA
40.76323,-73.9931,"Neighborhood highlights","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.78487,-73.97816,"","Upper West Side","Manhattan",NA,"Private room",NA
40.5761961063084,-74.1046271805556,"","Grant City","Staten Island",50,"Entire home/apt",50
40.78608,-73.94929,"","East Harlem","Manhattan",199,"Entire home/apt",199
40.70519,-74.01512,"","Financial District","Manhattan",NA,"Entire home/apt",NA
40.64118,-73.96984,"Neighborhood highlights","Kensington","Brooklyn",NA,"Entire home/apt",NA
40.78963,-73.97898,"","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.82357,-73.95337,"","Harlem","Manhattan",NA,"Private room",NA
40.749239358278,-73.9823055352407,"","Midtown","Manhattan",140,"Entire home/apt",140
40.76463,-73.9552,"Neighborhood highlights","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.75804,-73.97819,"Neighborhood highlights","Midtown","Manhattan",318,"Entire home/apt",318
40.7570211,-73.993993,"Neighborhood highlights","Hell's Kitchen","Manhattan",130,"Entire home/apt",130
40.760178579263,-73.9956541394288,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.76262,-73.98598,"Neighborhood highlights","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.7180227724385,-74.0037291878755,"","Tribeca","Manhattan",451,"Entire home/apt",451
40.7543839566937,-73.993808682969,"","Hell's Kitchen","Manhattan",651,"Private room",651
40.70409,-73.94042,"","Williamsburg","Brooklyn",NA,"Private room",NA
40.72614,-73.99059,"Neighborhood highlights","East Village","Manhattan",NA,"Entire home/apt",NA
40.82385,-73.94195,"Neighborhood highlights","Harlem","Manhattan",NA,"Entire home/apt",NA
40.81074,-73.95218,"Neighborhood highlights","Harlem","Manhattan",NA,"Private room",NA
40.75019,-73.97924,"Neighborhood highlights","Murray Hill","Manhattan",270,"Private room",270
40.77877,-73.95469,"","Upper East Side","Manhattan",133,"Entire home/apt",133
40.80023,-73.93822,"","East Harlem","Manhattan",NA,"Private room",NA
40.64554,-73.98023,"Neighborhood highlights","Kensington","Brooklyn",NA,"Private room",NA
40.85147,-73.93771,"Neighborhood highlights","Washington Heights","Manhattan",NA,"Entire home/apt",NA
40.72641,-73.98801,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.76291,-73.98833,"","Hell's Kitchen","Manhattan",95,"Entire home/apt",95
40.79827,-73.97321,"","Upper West Side","Manhattan",NA,"Private room",NA
40.63778,-73.95607,"Neighborhood highlights","Flatbush","Brooklyn",NA,"Private room",NA
40.64158,-74.01115,"","Sunset Park","Brooklyn",NA,"Private room",NA
40.6952026566387,-73.9315068344396,"","Bushwick","Brooklyn",NA,"Entire home/apt",NA
40.7711,-73.92843,"Neighborhood highlights","Astoria","Queens",NA,"Entire home/apt",NA
40.68811,-73.94301,"","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
