"host_id","host_is_superhost","host_identity_verified","host_has_profile_pic"
27782348,0,0,0
39628195,0,0,0
481334353,0,0,0
530533440,0,0,0
340298962,0,0,0
148697676,0,0,0
480516328,0,0,0
52647474,0,0,0
13006166,0,0,0
88352949,0,0,0
25492187,0,0,0
430837138,0,0,0
47407352,0,0,0
47541749,0,0,0
1459609,0,0,0
57885166,0,0,0
7401344,0,0,0
433146,0,0,0
19802029,0,0,0
389475718,0,0,0
104836016,0,0,0
390730096,0,0,0
3381805,0,0,0
46013146,0,0,0
17266546,0,0,0
130314818,0,0,0
447085439,0,0,0
45093051,0,0,0
391942286,0,0,0
50556696,0,0,0
3125516,0,0,0
40929418,0,0,0
6726364,0,0,0
27982346,0,0,0
82512085,0,0,0
314256,0,0,0
428462460,0,0,0
24088306,0,0,0
556457632,0,0,0
104395879,0,0,0
7858405,0,0,0
10191995,0,0,0
156518698,0,0,0
40120584,0,0,0
45189946,0,0,0
537431799,0,0,0
487718285,0,0,0
39635423,0,0,0
504205626,0,0,0
7119612,0,0,0
66173032,0,0,0
4829216,0,0,0
21256980,0,0,0
434496280,0,0,0
66734502,0,0,0
91510178,0,0,0
441032814,0,0,0
142246533,0,0,0
94408885,0,0,0
289858949,0,0,0
2715012,0,0,0
1524530,0,0,0
570404614,0,0,0
71315006,0,0,0
19055216,0,0,0
18489745,0,0,0
50086145,0,0,0
1527888,0,0,0
72513175,0,0,0
64921358,0,0,0
313345726,0,0,0
13089720,0,0,0
66649328,0,0,0
35083661,0,0,0
8092286,0,0,0
8117376,0,0,0
11428056,0,0,0
38864859,0,0,0
43889585,0,0,0
2542683,0,0,0
31594375,0,0,0
416756899,0,0,0
26033344,0,0,0
46574350,0,0,0
34040597,0,0,0
19885346,0,0,0
7550464,0,0,0
34386255,0,0,0
48287405,0,0,0
78931932,0,0,0
131476188,0,0,0
126582789,0,0,0
79338533,0,0,0
11841497,0,0,0
95471685,0,0,0
1779599,0,0,0
30616879,0,0,0
200266510,0,0,0
36176332,0,0,0
49090209,0,0,0
34066586,0,0,0
5476372,0,0,0
55713789,0,0,0
153509107,0,0,0
3749703,0,0,0
15303279,0,0,0
39644709,0,0,0
3341869,0,0,0
27567524,0,0,0
86538929,0,0,0
52183380,0,0,0
406193264,0,0,0
4102722,0,0,0
96317547,0,0,0
56636906,0,0,0
180347935,0,0,0
216944902,0,0,0
102599996,0,0,0
631374,0,0,0
131379802,0,0,0
62961405,0,0,0
152442590,0,0,0
157406894,0,0,0
224815152,0,0,0
23596542,0,0,0
206889476,0,0,0
158048189,0,0,0
234623462,0,0,0
248444631,0,0,0
28940517,0,0,0
6200411,0,0,0
17831516,0,0,0
325646128,0,0,0
9977688,0,0,0
156833182,0,0,0
19990362,0,0,0
181875962,0,0,0
146623639,0,0,0
3788789,0,0,0
45378115,0,0,0
170092307,0,0,0
139165159,0,0,0
10636508,0,0,0
29050715,0,0,0
45786960,0,0,0
5668546,0,0,0
35986301,0,0,0
577890272,0,0,0
76728828,0,0,0
2738676,0,0,0
4189538,0,0,0
237627269,0,0,0
75872359,0,0,0
46174078,0,0,0
103683608,0,0,0
9756051,0,0,0
438095884,0,0,0
54908796,0,0,0
493195190,0,0,0
298018503,0,0,0
23913218,0,0,0
298146946,0,0,0
471922429,0,0,0
92192182,0,0,0
477805197,0,0,0
1931414,0,0,0
151914151,0,0,0
563245673,0,0,0
334485,0,0,0
479432,0,0,0
38592279,0,0,0
160468444,0,0,0
14805627,0,0,0
45553025,0,0,0
1630247,0,0,0
4420306,0,0,0
33648474,0,0,0
15538912,0,0,0
41876786,0,0,0
1307773,0,0,0
162575767,0,0,0
1360043,0,0,0
530057878,0,0,0
172145021,0,0,0
33787022,0,0,0
34320483,0,0,0
547413854,0,0,0
2928002,0,0,0
16157078,0,0,0
160326327,0,0,0
5060814,0,0,0
7133387,0,0,0
241889662,0,0,0
35179914,0,0,0
49736414,0,0,0
61696564,0,0,0
146785675,0,0,0
169541552,0,0,0
212058279,0,0,0
383187802,0,0,0
173290675,0,0,0
162293435,0,0,0
15929157,0,0,0
135944525,0,0,0
10217559,0,0,0
2163683,0,0,0
23465153,0,0,0
8813443,0,0,0
12749383,0,0,0
16297020,0,0,0
3146353,0,0,0
145175291,0,0,0
199118646,0,0,0
75452286,0,0,0
5759665,0,0,0
24074596,0,0,0
219930693,0,0,0
4292600,0,0,0
434692526,0,0,0
50942578,0,0,0
20518366,0,0,0
26731382,0,0,0
12092726,0,0,0
164391402,0,0,0
130804,0,0,0
471023828,0,0,0
521140111,0,0,0
4980714,0,0,0
216091157,0,0,0
14710145,0,0,0
52575889,0,0,0
38294216,0,0,0
2483350,0,0,0
410187199,0,0,0
3353295,0,0,0
11381575,0,0,0
68571625,0,0,0
225891200,0,0,0
2830216,0,0,0
218458746,0,0,0
169944714,0,0,0
231007291,0,0,0
14758945,0,0,0
233422217,0,0,0
265648986,0,0,0
406915877,0,0,0
51954926,0,0,0
40157206,0,0,0
330259130,0,0,0
12156706,0,0,0
140096210,0,0,0
192276715,0,0,0
214121850,0,0,0
128915217,0,0,0
176971425,0,0,0
54454582,0,0,0
5309991,0,0,0
283822930,0,0,0
36234811,0,0,0
23835825,0,0,0
9532490,0,0,0
30593595,0,0,0
209527549,0,0,0
1142068,0,0,0
57306556,0,0,0
8619985,0,0,0
48152036,0,0,0
18697326,0,0,0
559446215,0,0,0
168927293,0,0,0
493915241,0,0,0
35129440,0,0,0
42814202,0,0,0
52716387,0,0,0
330097470,0,0,0
141615596,0,0,0
529449711,0,0,0
537646877,0,0,0
441345245,0,0,0
6575712,0,0,0
14163479,0,0,0
14317804,0,0,0
6414296,0,0,0
439181612,0,0,0
23540800,0,0,0
1442412,0,0,0
22487371,0,0,0
24344136,0,0,0
290279825,0,0,0
51524470,0,0,0
6913051,0,0,0
17565034,0,0,0
196064709,0,0,0
66049051,0,0,0
465273276,0,0,0
225489491,0,0,0
491518788,0,0,0
1935605,0,0,0
2470568,0,0,0
46182625,0,0,0
47176167,0,0,0
15474495,0,0,0
23162890,0,0,0
10149317,0,0,0
39078221,0,0,0
150040002,0,0,0
545604918,0,0,0
1100494,0,0,0
449071316,0,0,0
7065413,0,0,0
488793365,0,0,0
80333311,0,0,0
150532585,0,0,0
6990590,0,0,0
305718497,0,0,0
60163700,0,0,0
133812877,0,0,0
261678262,0,0,0
17286936,0,0,0
25839755,0,0,0
504230901,0,0,0
475492072,0,0,0
24546033,0,0,0
34861728,0,0,0
8961647,0,0,0
6390340,0,0,0
12851900,0,0,0
312288,0,0,0
430352020,0,0,0
110367811,0,0,0
530348929,0,0,0
52062343,0,0,0
12258594,0,0,0
324990686,0,0,0
265651637,0,0,0
144124452,0,0,0
443331840,0,0,0
418742053,0,0,0
526029430,0,0,0
46667080,0,0,0
110240064,0,0,0
36053172,0,0,0
37718300,0,0,0
352933248,0,0,0
6902927,0,0,0
536833250,0,0,0
542685293,0,0,0
487485412,0,0,0
9553670,0,0,0
299585706,0,0,0
162927656,0,0,0
172889902,0,0,0
14103991,0,0,0
306349662,0,0,0
40711894,0,0,0
382708371,0,0,0
15017590,0,0,0
576905680,0,0,0
501323440,0,0,0
265288059,0,0,0
104661811,0,0,0
298205971,0,0,0
1939376,0,0,0
97084998,0,0,0
384413290,0,0,0
328405822,0,0,0
465761406,0,0,0
4310378,0,0,0
2478424,0,0,0
3672774,0,0,0
411600910,0,0,0
93382182,0,0,0
4117766,0,0,0
55198931,0,0,0
40428413,0,0,0
306324544,0,0,0
20614129,0,0,0
373983477,0,0,0
118404940,0,0,0
470432853,0,0,0
535013029,0,0,0
471864210,0,0,0
462389696,0,0,0
13888373,0,0,0
210746,0,0,0
8288419,0,0,0
66602200,0,0,0
73510171,0,0,0
9554965,0,0,0
466989452,0,0,0
440233245,0,0,0
15642271,0,0,0
2955491,0,0,0
272157364,0,0,0
70959022,0,0,0
131919589,0,0,0
4417493,0,0,0
510312814,0,0,0
3769020,0,0,0
137512725,0,0,0
26856136,0,0,0
231915556,0,0,0
170531,0,0,0
412796426,0,0,0
107939984,0,0,0
1211067,0,0,0
480306795,0,0,0
450977842,0,0,0
538939606,0,0,0
407939379,0,0,0
484769346,0,0,0
395283739,0,0,0
511263949,0,0,0
75129591,0,0,0
505098215,0,0,0
300913755,0,0,0
198206886,0,0,0
118905457,0,0,0
1499484,0,0,0
111187966,0,0,0
112820798,0,0,0
340427015,0,0,0
30445086,0,0,0
282610872,0,0,0
199468878,0,0,0
432754170,0,0,0
69794747,0,0,0
80125146,0,0,0
72811351,0,0,0
507295042,0,0,0
7645338,0,0,0
102421207,0,0,0
334611519,0,0,0
2350326,0,0,0
3184487,0,0,0
22769654,0,0,0
285946182,0,0,0
115819396,0,0,0
432221993,0,0,0
199578818,0,0,0
75577166,0,0,0
22541901,0,0,0
308410527,0,0,0
550891473,0,0,0
4147380,0,0,0
1489423,0,0,0
350233476,0,0,0
233375830,0,0,0
14049772,0,0,0
529705004,0,0,0
588091729,0,0,0
699759,0,0,0
182964421,0,0,0
14796247,0,0,0
394977252,0,0,0
16478353,0,0,0
280719688,0,0,0
203564743,0,0,0
89071431,0,0,0
38604449,0,0,0
430626948,0,0,0
10981634,0,0,0
548110539,0,0,0
45932638,0,0,0
29279378,0,0,0
57885474,0,0,0
223032408,0,0,0
28212095,0,0,0
103638148,0,0,0
16212001,0,0,0
441036942,0,0,0
12145783,0,0,0
63006814,0,0,0
19143974,0,0,0
47577415,0,0,0
176001804,0,0,0
6586697,0,0,0
89351775,0,0,0
7478124,0,0,0
335920793,0,0,0
22916092,0,0,0
15540040,0,0,0
53051331,0,0,0
3538173,0,0,0
485939496,0,0,0
383525988,0,0,0
174291183,0,0,0
115057851,0,0,0
229087746,0,0,0
10451389,0,0,0
20479455,0,0,0
99216670,0,0,0
40619768,0,0,0
23018972,0,0,0
655450,0,0,0
672131,0,0,0
192747450,0,0,0
161514941,0,0,0
333971266,0,0,0
314410176,0,0,0
178008911,0,0,0
148746110,0,0,0
492149141,0,0,0
530980110,0,0,0
150440720,0,0,0
533140865,0,0,0
912400,0,0,0
108356654,0,0,0
40509550,0,0,0
10777266,0,0,0
32087888,0,0,0
12213641,0,0,0
83523066,0,0,0
163374912,0,0,0
233534153,0,0,0
144616414,0,0,0
235548617,0,0,0
9013566,0,0,0
60116071,0,0,0
373729963,0,0,0
17051201,0,0,0
2051075,0,0,0
204586,0,0,0
108699045,0,0,0
8902883,0,0,0
199204383,0,0,0
746552,0,0,0
41704677,0,0,0
14736455,0,0,0
185013240,0,0,0
40720236,0,0,0
88566861,0,0,0
568408945,0,0,0
37267657,0,0,0
517056937,0,0,0
75034279,0,0,0
399570424,0,0,0
215407308,0,0,0
14691130,0,0,0
382582503,0,0,0
225322104,0,0,0
23091281,0,0,0
95957782,0,0,0
19591194,0,0,0
210547384,0,0,0
279906986,0,0,0
291879604,0,0,0
305092694,0,0,0
131638107,0,0,0
2989617,0,0,0
130074377,0,0,0
10384087,0,0,0
7377007,0,0,0
4907227,0,0,0
54832948,0,0,0
5242693,0,0,0
479833121,0,0,0
4373699,0,0,0
91851098,0,0,0
5188582,0,0,0
33138912,0,0,0
950657,0,0,0
62023483,0,0,0
18957069,0,0,0
52970439,0,0,0
401539965,0,0,0
16865342,0,0,0
1445298,0,0,0
3173002,0,0,0
8857591,0,0,0
304434,0,0,0
242190013,0,0,0
365845844,0,0,0
2938381,0,0,0
337780960,0,0,0
134360204,0,0,0
454771905,0,0,0
308580087,0,0,0
422296685,0,0,0
203294661,0,0,0
12806055,0,0,0
3259274,0,0,0
4148248,0,0,0
2242913,0,0,0
191063355,0,0,0
12845282,0,0,0
4414774,0,0,0
466358180,0,0,0
150565606,0,0,0
184912193,0,0,0
89483556,0,0,0
35417042,0,0,0
22625448,0,0,0
50523735,0,0,0
1908606,0,0,0
158092208,0,0,0
121822,0,0,0
28779108,0,0,0
3641421,0,0,0
28316637,0,0,0
393283611,0,0,0
125159364,0,0,0
25715117,0,0,0
519182493,0,0,0
6918423,0,0,0
352422868,0,0,0
186100463,0,0,0
50912,0,0,0
24294060,0,0,0
10450748,0,0,0
545427407,0,0,0
16795188,0,0,0
56710089,0,0,0
396461379,0,0,0
28827640,0,0,0
556464339,0,0,0
8852676,0,0,0
422709324,0,0,0
11196496,0,0,0
512395594,0,0,0
2329909,0,0,0
553206339,0,0,0
11363395,0,0,0
471936383,0,0,0
1366310,0,0,0
191014897,0,0,0
26024758,0,0,0
256287735,0,0,0
300100179,0,0,0
543192341,0,0,0
507178134,0,0,0
13004989,0,0,0
65671256,0,0,0
144688687,0,0,0
29544115,0,0,0
544242805,0,0,0
219931262,0,0,0
447394100,0,0,0
374968989,0,0,0
386199612,0,0,0
566000292,0,0,0
4027787,0,0,0
109016966,0,0,0
381698920,0,0,0
52526463,0,0,0
490699153,0,0,0
552627,0,0,0
18874199,0,0,0
53199312,0,0,0
71754921,0,0,0
396548417,0,0,0
35329442,0,0,0
163576102,0,0,0
432495159,0,0,0
421108181,0,0,0
72704510,0,0,0
270318441,0,0,0
184472924,0,0,0
187648135,0,0,0
21979970,0,0,0
3274376,0,0,0
25095488,0,0,0
331715199,0,0,0
3486202,0,0,0
2647578,0,0,0
151124394,0,0,0
216664991,0,0,0
293848610,0,0,0
451261962,0,0,0
43271057,0,0,0
304149311,0,0,0
37072479,0,0,0
7614595,0,0,0
99665421,0,0,0
565603675,0,0,0
44971945,0,0,0
143217239,0,0,0
463052370,0,0,0
18762837,0,0,0
19712689,0,0,0
46787065,0,0,0
44262594,0,0,0
403218932,0,0,0
87036856,0,0,0
21506619,0,0,0
5215966,0,0,0
323986499,0,0,0
2599664,0,0,0
110049608,0,0,0
404562908,0,0,0
2645592,0,0,0
235302401,0,0,0
2375701,0,0,0
6323006,0,0,0
46180583,0,0,0
550857759,0,0,0
484691150,0,0,0
35177627,0,0,0
258200656,0,0,0
109479467,0,0,0
75032421,0,0,0
57865986,0,0,0
39875238,0,0,0
537255738,0,0,0
128466802,0,0,0
117675375,0,0,0
31487349,0,0,0
396362260,0,0,0
30267389,0,0,0
275337720,0,0,0
127847762,0,0,0
75547780,0,0,0
91393358,0,0,0
80789850,0,0,0
4180621,0,0,0
144600637,0,0,0
402317081,0,0,0
16003147,0,0,0
273971514,0,0,0
194196062,0,0,0
494085113,0,0,0
126242287,0,0,0
154215237,0,0,0
152268277,0,0,0
456940606,0,0,0
385129361,0,0,0
84330585,0,0,0
392342746,0,0,0
244544373,0,0,0
8989844,0,0,0
56044722,0,0,0
398408597,0,0,0
4372934,0,0,0
74822306,0,0,0
500973489,0,0,0
132644162,0,0,0
497773664,0,0,0
2436411,0,0,0
207208480,0,0,0
520193615,0,0,0
250124566,0,0,0
84914817,0,0,0
206229239,0,0,0
48106825,0,0,0
259063599,0,0,0
44220091,0,0,0
230552803,0,0,0
36815239,0,0,0
533882925,0,0,0
181679481,0,0,0
113558977,0,0,0
415121156,0,0,0
271275048,0,0,0
19679637,0,0,0
268187015,0,0,0
119939880,0,0,0
19900030,0,0,0
2737373,0,0,0
16677326,0,0,0
416381658,0,0,0
20562103,0,0,0
6770631,0,0,0
119441,0,0,0
346592400,0,0,0
1939708,0,0,0
91169920,0,0,0
23789523,0,0,0
260537,0,0,0
25481333,0,0,0
325862,0,0,0
29057249,0,0,0
51992385,0,0,0
404527714,0,0,0
24477978,0,0,0
64837317,0,0,0
457875,0,0,0
475127789,0,0,0
12797693,0,0,0
1469036,0,0,0
441657267,0,0,0
12638872,0,0,0
207777872,0,0,0
3806282,0,0,0
410112767,0,0,0
11387702,0,0,0
28700317,0,0,0
517167221,0,0,0
155925457,0,0,0
8977158,0,0,0
5376008,0,0,0
15681707,0,0,0
505026149,0,0,0
37058836,0,0,0
265413038,0,0,0
24050287,0,0,0
28629925,0,0,0
1179779,0,0,0
22507452,0,0,0
3864301,0,0,0
175529225,0,0,0
219313,0,0,0
8281317,0,0,0
2572253,0,0,0
15105524,0,0,0
128237188,0,0,0
577550518,0,0,0
28752891,0,0,0
7412033,0,0,0
321010018,0,0,0
170387293,0,0,0
34281260,0,0,0
132464629,0,0,0
74255931,0,0,0
754464,0,0,0
454599559,0,0,0
64060155,0,0,0
252034303,0,0,0
48713620,0,0,0
393692728,0,0,0
480486864,0,0,0
2018042,0,0,0
266577166,0,0,0
3722715,0,0,0
4233005,0,0,0
54283244,0,0,0
965061,0,0,0
364376879,0,0,0
21400222,0,0,0
7450345,0,0,0
27815308,0,0,0
37190789,0,0,0
211106440,0,0,0
4834187,0,0,0
48296086,0,0,0
59880594,0,0,0
41733161,0,0,0
45688062,0,0,0
9757948,0,0,0
217432173,0,0,0
2179407,0,0,0
146776990,0,0,0
22502516,0,0,0
146271052,0,0,0
21657795,0,0,0
16523946,0,0,0
565965239,0,0,0
185784030,0,0,0
1495584,0,0,0
10312167,0,0,0
2903063,0,0,0
5191980,0,0,0
350734391,0,0,0
17414475,0,0,0
2544216,0,0,0
170444830,0,0,0
571755779,0,0,0
5503926,0,0,0
490628688,0,0,0
100032033,0,0,0
236422290,0,0,0
10828579,0,0,0
41762539,0,0,0
11307072,0,0,0
429826037,0,0,0
130030703,0,0,0
100809424,0,0,0
3472283,0,0,0
97808036,0,0,0
210578372,0,0,0
49505120,0,0,0
212047415,0,0,0
49664763,0,0,0
163482759,0,0,0
20745804,0,0,0
37001535,0,0,0
20398684,0,0,0
8855004,0,0,0
408016532,0,0,0
49164956,0,0,0
25233493,0,0,0
6142196,0,0,0
468406450,0,0,0
10507315,0,0,0
10711342,0,0,0
229109330,0,0,0
31481921,0,0,0
105130665,0,0,0
24827822,0,0,0
146205943,0,0,0
27382789,0,0,0
432036690,0,0,0
67118749,0,0,0
506100355,0,0,0
5531075,0,0,0
452781216,0,0,0
60542135,0,0,0
14961638,0,0,0
504484716,0,0,0
5785240,0,0,0
43438475,0,0,0
146258,0,0,0
66926,0,0,0
492261278,0,0,0
490325647,0,0,0
433622516,0,0,0
92498719,0,0,0
105465646,0,0,0
576567855,0,0,0
20052489,0,0,0
1410714,0,0,0
117048770,0,0,0
1107305,0,0,0
16104,0,0,0
22286061,0,0,0
59982224,0,0,0
486808291,0,0,0
262436389,0,0,0
332637994,0,0,0
387033571,0,0,0
38638199,0,0,0
8550571,0,0,0
89680730,0,0,0
11494077,0,0,0
14022130,0,0,0
24559961,0,0,0
429419108,0,0,0
270372514,0,0,0
110506,0,0,0
4654046,0,0,0
225367154,0,0,0
348427562,0,0,0
136812761,0,0,0
66286,0,0,0
48726094,0,0,0
46220101,0,0,0
516445210,0,0,0
1315670,0,0,0
390251,0,0,0
603366,0,0,0
474967067,0,0,0
1566042,0,0,0
519568267,0,0,0
8304751,0,0,0
17958459,0,0,0
10052561,0,0,0
422135819,0,0,0
4210130,0,0,0
29577190,0,0,0
155702726,0,0,0
392166643,0,0,0
531304111,0,0,0
23913784,0,0,0
90429772,0,0,0
4034995,0,0,0
475699129,0,0,0
333713350,0,0,0
44355774,0,0,0
232747773,0,0,0
339715,0,0,0
215922529,0,0,0
10727796,0,0,0
75229214,0,0,0
188973593,0,0,0
141933,0,0,0
15105912,0,0,0
158764663,0,0,0
650282,0,0,0
248490,0,0,0
166262295,0,0,0
79339,0,0,0
316423586,0,0,0
445486546,0,0,0
16206231,0,0,0
469264044,0,0,0
10256663,0,0,0
4483467,0,0,0
2393537,0,0,0
393967857,0,0,0
3932024,0,0,0
32406934,0,0,0
12720552,0,0,0
572666598,0,0,0
399032318,0,0,0
217521776,0,0,0
452289324,0,0,0
68787921,0,0,0
59317338,0,0,0
440274210,0,0,0
250665854,0,0,0
427240833,0,0,0
314494058,0,0,0
32583105,0,0,0
496995514,0,0,0
593572122,0,0,0
25267067,0,0,0
287131923,0,0,0
257889696,0,0,0
70533814,0,0,0
543635686,0,0,0
459968296,0,0,0
3906249,0,0,0
14444017,0,0,0
199419170,0,0,0
200183045,0,0,0
551705333,0,0,0
479665631,0,0,0
4427679,0,0,0
123472158,0,0,0
475709628,0,0,0
12368506,0,0,0
160075952,0,0,0
15530075,0,0,0
35251374,0,0,0
456692574,0,0,0
98095902,0,0,0
4714927,0,0,0
91445933,0,0,0
24597610,0,0,0
450580547,0,0,0
622855,0,0,0
455073660,0,0,0
50314036,0,0,0
11866840,0,0,0
152747338,0,0,0
14890430,0,0,0
37280441,0,0,0
1207773,0,0,0
75769313,0,0,0
24419810,0,0,0
384559808,0,0,0
25856942,0,0,0
21628945,0,0,0
518782995,0,0,0
19124985,0,0,0
2394401,0,0,0
835110,0,0,0
343877962,0,0,0
386896345,0,0,0
21019302,0,0,0
551123236,0,0,0
18750238,0,0,0
8265050,0,0,0
136282577,0,0,0
260682,0,0,0
561893595,0,0,0
12181548,0,0,0
25720293,0,0,0
1642096,0,0,0
9679192,0,0,0
567937804,0,0,0
217844544,0,0,0
1760610,0,0,0
10184022,0,0,0
123248789,0,0,0
505279264,0,0,0
566993766,0,0,0
99770640,0,0,0
360422264,0,0,0
80262218,0,0,0
134419840,0,0,0
341738257,0,0,0
23708355,0,0,0
19407840,0,0,0
74044308,0,0,0
70007950,0,0,0
351741648,0,0,0
482750107,0,0,0
346092613,0,0,0
3229596,0,0,0
27001949,0,0,0
24998574,0,0,0
20220433,0,0,0
27703258,0,0,0
11135038,0,0,0
19133023,0,0,0
579391734,0,0,0
473877264,0,0,0
1401835,0,0,0
2664763,0,0,0
266380288,0,0,0
54275,0,0,0
4125000,0,0,0
172851546,0,0,0
3114411,0,0,0
4158981,0,0,0
428686533,0,0,0
550004155,0,0,0
1387051,0,0,0
544940336,0,0,0
4317615,0,0,0
196273418,0,0,0
2837163,0,0,0
525998689,0,0,0
7677048,0,0,0
1824881,0,0,0
473024130,0,0,0
39161138,0,0,0
41510518,0,0,0
439095507,0,0,0
1217241,0,0,0
145146182,0,0,0
212123247,0,0,0
6387355,0,0,0
10348207,0,0,0
191753339,0,0,0
2323652,0,0,0
5383703,0,0,0
422234306,0,0,0
333342909,0,0,0
107090124,0,0,0
33365473,0,0,0
65319038,0,0,0
1755123,0,0,0
75418632,0,0,0
191623946,0,0,0
7958923,0,0,0
1345769,0,0,0
16442583,0,0,0
14923355,0,0,0
24973819,0,0,0
10657268,0,0,0
18570567,0,0,0
52942822,0,0,0
8127120,0,0,0
76451668,0,0,0
81016862,0,0,0
3512478,0,0,0
6095946,0,0,0
331543890,0,0,0
342731827,0,0,0
95572265,0,0,0
14720647,0,0,0
146181324,0,0,0
31204913,0,0,0
3666608,0,0,0
16523699,0,0,0
10051267,0,0,0
997540,0,0,0
230670970,0,0,0
201223,0,0,0
26953965,0,0,0
520186984,0,0,0
347713812,0,0,0
49095662,0,0,0
486079757,0,0,0
184694715,0,0,0
4303181,0,0,0
194684765,0,0,0
1261796,0,0,0
666424,0,0,0
5141100,0,0,0
6763838,0,0,0
57641560,0,0,0
56737049,0,0,0
116870039,0,0,0
6789735,0,0,0
517879503,0,0,0
1417893,0,0,0
475322743,0,0,0
93868163,0,0,0
204539,0,0,0
3375455,0,0,0
13205056,0,0,0
101038839,0,0,0
23084155,0,0,0
3607695,0,0,0
3577509,0,0,0
239503360,0,0,0
2934378,0,0,0
3426169,0,0,0
23911445,0,0,0
33070038,0,0,0
3042136,0,0,0
427954433,0,0,0
2228137,0,0,0
32212,0,0,0
565767852,0,0,0
53845269,0,0,0
324273359,0,0,0
73498715,0,0,0
5722995,0,0,0
17760140,0,0,0
342201767,0,0,0
484895556,0,0,0
499064731,0,0,0
1841580,0,0,0
570004339,0,0,0
36481078,0,0,0
280231312,0,0,0
485437101,0,0,0
245436305,0,0,0
11787449,0,0,0
91551005,0,0,0
118276455,0,0,0
273519401,0,0,0
104698038,0,0,0
9295237,0,0,0
3599579,0,0,0
154714898,0,0,0
576398616,0,0,0
59993906,0,0,0
92788,0,0,0
125323558,0,0,0
37184114,0,0,0
32939046,0,0,0
124580765,0,0,0
53887408,0,0,0
383658630,0,0,0
81765898,0,0,0
44341467,0,0,0
2027013,0,0,0
154611549,0,0,0
37875894,0,0,0
94974597,0,0,0
490725380,0,0,0
12802591,0,0,0
8704042,0,0,0
86979892,0,0,0
83091808,0,0,0
9350960,0,0,0
4094151,0,0,0
224808776,0,0,0
20222376,0,0,0
86622957,0,0,0
25146314,0,0,0
461378304,0,0,0
105703386,0,0,0
34358062,0,0,0
20824976,0,0,0
482330811,0,0,0
2053735,0,0,0
487016673,0,0,0
46694098,0,0,0
548272499,0,0,0
23991556,0,0,0
2390260,0,0,0
9013390,0,0,0
326153230,0,0,0
81921451,0,0,0
11454384,0,0,0
8911666,0,0,0
36953468,0,0,0
252636624,0,0,0
250111321,0,0,0
1751800,0,0,0
1463655,0,0,0
248788151,0,0,0
14927662,0,0,0
3363749,0,0,0
27953681,0,0,0
85926208,0,0,0
103738833,0,0,0
436303062,0,0,0
308165996,0,0,0
40744019,0,0,0
106434970,0,0,0
2558779,0,0,0
64979468,0,0,0
869880,0,0,0
64107217,0,0,0
102537337,0,0,0
8833885,0,0,0
538249654,0,0,0
22899202,0,0,0
399275862,0,0,0
171212377,0,0,0
202349072,0,0,0
455485187,0,0,0
3896863,0,0,0
720864,0,0,0
375687526,0,0,0
16152090,0,0,0
2363574,0,0,0
3776550,0,0,0
43126741,0,0,0
4069855,0,0,0
16722827,0,0,0
13466647,0,0,0
251126565,0,0,0
151284868,0,0,0
558046355,0,0,0
24797068,0,0,0
48865941,0,0,0
18655355,0,0,0
514553386,0,0,0
6394282,0,0,0
484666338,0,0,0
57058461,0,0,0
118506566,0,0,0
1377842,0,0,0
3567433,0,0,0
4205588,0,0,0
24940913,0,0,0
136982841,0,0,0
346911667,0,0,0
12146974,0,0,0
24663740,0,0,0
16883913,0,0,0
194391932,0,0,0
473166605,0,0,0
15569250,0,0,0
22792227,0,0,0
6407741,0,0,0
361030427,0,0,0
7640852,0,0,0
38073985,0,0,0
30347426,0,0,0
24821272,0,0,0
395131057,0,0,0
37331914,0,0,0
292421,0,0,0
37614545,0,0,0
4993337,0,0,0
43380791,0,0,0
5998033,0,0,0
63157598,0,0,0
37803660,0,0,0
68890,0,0,0
6544323,0,0,0
1489696,0,0,0
14005489,0,0,0
63623329,0,0,0
228915442,0,0,0
19586959,0,0,0
38294027,0,0,0
1641537,0,0,0
46889591,0,0,0
6772512,0,0,0
38480982,0,0,0
80602638,0,0,0
3816296,0,0,0
43339525,0,0,0
487112126,0,0,0
4130561,0,0,0
60278094,0,0,0
1732559,0,0,0
273596828,0,0,0
145124225,0,0,0
329426487,0,0,0
50690190,0,0,0
50292584,0,0,0
1497263,0,0,0
1825554,0,0,0
7611383,0,0,0
43518492,0,0,0
620810,0,0,0
676499,0,0,0
39608626,0,0,0
47478202,0,0,0
314008,0,0,0
1904415,0,0,0
16708043,0,0,0
3631872,0,0,0
7915676,0,0,0
39908190,0,0,0
3264855,0,0,0
51024366,0,0,0
24999007,0,0,0
51024536,0,0,0
489989672,0,0,0
305323614,0,0,0
1504702,0,0,0
27784469,0,0,0
9427555,0,0,0
38263259,0,0,0
27283579,0,0,0
1405974,0,0,0
3829864,0,0,0
3861404,0,0,0
85006178,0,0,0
4232762,0,0,0
103634445,0,0,0
398072416,0,0,0
24450956,0,0,0
4807448,0,0,0
47954479,0,0,0
28460565,0,0,0
24175837,0,0,0
6459374,0,0,0
72398084,0,0,0
595982897,0,0,0
328312067,0,0,0
47142259,0,0,0
7408257,0,0,0
6034354,0,0,0
130136946,0,0,0
16110448,0,0,0
42300406,0,0,0
284354626,0,0,0
255597,0,0,0
910884,0,0,0
50520440,0,0,0
7476145,0,0,0
212111101,0,0,0
40010465,0,0,0
19071455,0,0,0
514925886,0,0,0
3861141,0,0,0
321252889,0,0,0
280209639,0,0,0
3737483,0,0,0
66191982,0,0,0
