"id","price","availability_30","availability_60","availability_90","availability_365","month_year"
1072521783407315712,203,15,28,58,238,2024-08-01
1008761034690239360,116,0,9,39,314,2024-08-01
722667459085480576,108,0,6,36,36,2024-08-01
52703852,80,30,60,90,365,2024-08-01
31474431,99,0,3,32,118,2024-08-01
894462428130958208,49,4,34,64,339,2024-07-01
5771366,69,0,0,1,176,2022-06-01
1206087775759046400,105,0,0,30,149,NA
912003079437996544,115,4,8,32,108,2024-08-01
17093264,56,13,43,73,348,2024-07-01
13294471,139,30,60,90,365,2022-11-01
600775,90,10,18,37,263,2023-12-01
49693252,255,0,0,0,270,2023-01-01
1044109392284240896,160,8,19,47,223,2024-08-01
948380746612787968,121,8,38,68,156,2024-09-01
37132673,90,30,60,90,90,2023-11-01
1185786851717152768,48,3,33,63,315,2024-07-01
1003840084389394304,190,30,60,90,270,NA
686325667143369472,87,0,0,0,245,2024-05-01
42729,185,29,59,89,364,2023-11-01
51467306,60,0,3,33,308,2023-08-01
686224538952004480,268,30,60,67,299,2024-04-01
981054110042468608,240,29,59,89,179,NA
865230549026339200,52,30,60,90,90,2023-11-01
22107514,90,3,31,31,31,2024-04-01
31513692,51,3,24,50,50,2024-08-01
52562594,63,0,0,0,62,NA
39777590,195,5,13,34,296,2024-08-01
12806016,175,0,0,2,92,2021-09-01
1018961240481265920,206,0,0,0,6,NA
981978171961060352,95,0,0,0,78,2024-05-01
1184031717380856320,41,0,28,58,333,2024-08-01
27551715,160,0,0,0,216,2024-04-01
840185619302876288,85,4,34,64,339,2023-11-01
674641911507626368,72,30,60,90,365,2023-09-01
742246964097639552,40,21,51,81,356,2024-05-01
34760,77,9,9,21,170,2024-09-01
36632562,164,2,23,53,327,2024-08-01
45723636,178,0,0,0,0,2023-10-01
42002291,166,3,7,36,36,2024-08-01
666647240323900160,45,4,34,64,339,2024-04-01
32062843,130,0,0,6,96,2023-08-01
38839819,86,4,34,64,154,2023-10-01
6660518,69,0,0,2,62,2024-01-01
635484369090867584,175,26,56,86,361,2023-12-01
20662043,130,7,17,43,312,2023-12-01
877594518474201088,109,2,2,4,279,2024-08-01
14462592,125,30,60,90,180,2023-08-01
577536900357821312,150,6,30,60,89,2023-10-01
1019554505167865600,150,3,33,63,338,2024-02-01
1199316153670600192,120,26,53,80,346,NA
1230779489579019008,93,30,60,90,365,NA
1085608458061115392,73,0,0,0,3,NA
3153464,105,0,0,0,88,2024-08-01
704509709325061376,159,7,11,39,308,2024-09-01
715268612092343808,116,11,35,65,340,2024-08-01
796272831722011392,122,0,0,2,58,2024-08-01
1011664069029780864,121,7,23,53,323,2024-08-01
1077855441244601472,92,0,0,0,45,NA
43042861,42,3,31,31,31,2022-11-01
1144370616543351296,36,29,59,89,364,2024-06-01
43498379,199,30,60,90,180,2022-12-01
741287817783270912,43,4,34,64,339,2024-02-01
47219783,181,0,0,22,163,2024-06-01
964807066491586432,43,0,2,32,307,NA
29038655,80,28,58,88,88,2023-05-01
816198935601828480,275,0,27,57,147,2024-08-01
2310594,111,0,0,29,91,2024-08-01
852780155600628096,35,29,59,89,364,NA
617276903379513984,124,3,26,56,236,2024-08-01
964806866955396352,37,29,59,89,364,NA
49044299,105,0,0,0,246,2024-01-01
623052451160158848,99,0,0,0,59,2023-08-01
742246741289035392,34,0,4,34,309,2024-07-01
48636094,128,30,60,90,365,2023-09-01
32890299,75,30,60,90,90,2023-08-01
1739847,94,30,60,90,365,2022-05-01
13668573,NA,0,0,0,0,2016-07-01
49861555,190,28,58,88,88,2023-09-01
836720,379,0,0,0,246,2022-10-01
48639298,168,23,53,83,173,2023-11-01
826261336861117056,115,0,29,59,334,2024-03-01
19012181,NA,0,0,0,0,2017-06-01
811605866541468800,220,29,59,89,364,2023-09-01
48095346,209,5,11,41,316,2024-06-01
889475251699831168,48,25,53,53,53,NA
14686954,62,8,38,68,86,2023-07-01
13862377,NA,0,0,0,0,2016-09-01
830351042822418560,145,2,6,17,257,2024-08-01
1170447796069675520,153,7,37,67,155,2024-08-01
914503982420675968,90,30,60,90,365,NA
767521098040013696,142,6,30,60,335,2024-08-01
14104044,NA,0,0,0,0,2020-05-01
902933858180439424,47,3,33,63,338,2024-02-01
50056629,120,0,0,0,257,2023-10-01
47881216,125,13,30,60,335,2023-10-01
40107156,85,30,60,90,180,2023-04-01
29929095,85,0,0,0,215,2022-08-01
1177419977162681856,152,7,37,67,341,2024-08-01
17853353,43,0,0,0,246,2020-03-01
34315737,58,2,32,62,152,2024-06-01
991301559931083008,45,3,33,63,243,2024-07-01
19743260,NA,0,0,0,0,2017-08-01
1129026160340567936,90,0,10,38,38,2024-09-01
13536155,85,2,6,23,23,2024-08-01
1128128092901401472,48,3,31,31,31,NA
45690330,45,3,3,3,190,2024-05-01
9.66077154092e+17,323,0,0,0,218,2024-06-01
1209401038205406720,52,30,60,90,365,NA
24119876,132,27,57,75,75,2023-05-01
17173473,38,3,29,59,59,2020-06-01
20608954,60,30,60,90,90,2018-09-01
51267133,220,24,40,54,329,2024-03-01
572326237669668992,502,0,1,1,245,2023-08-01
560735047537585664,43,30,60,90,365,NA
36302523,110,0,0,3,278,2024-05-01
41816533,85,7,7,25,300,2024-07-01
543373265235326784,55,1,1,1,184,2024-08-01
1005227946414893696,302,27,57,87,267,NA
52688154,229,30,60,90,365,NA
43820337,75,0,0,1,127,2022-09-01
53355572,100,0,2,32,307,2024-08-01
835469828197383296,219,19,32,48,323,2024-07-01
15911729,200,23,53,83,358,NA
973653,100,27,57,87,362,NA
1040182,49,2,32,62,337,2023-05-01
759327196556438400,220,0,2,32,307,2023-01-01
593322347340602752,152,26,56,86,213,2024-09-01
50199947,68,6,6,35,125,2023-06-01
613169372456144128,64,4,5,7,257,2023-12-01
38906302,58,25,41,41,41,2023-10-01
689295463908141824,100,3,21,43,72,2024-07-01
28368678,145,2,5,13,78,2024-09-01
7887966,85,0,0,0,190,2024-01-01
1107992473287294720,92,3,33,63,243,NA
624695997934785536,180,4,4,4,276,2024-05-01
799928647325846016,215,8,11,11,118,2024-07-01
1029842578987641472,104,0,0,21,89,NA
647875601297252864,220,0,0,6,125,2023-07-01
13426615,135,15,15,15,64,2024-09-01
554590833584755712,222,7,14,39,113,2024-08-01
19891590,251,0,7,36,36,2024-06-01
965042102745826048,655,0,0,0,0,NA
12401233,98,30,60,90,90,2023-09-01
28009721,110,28,58,88,363,2022-11-01
50132200,239,30,60,90,180,2023-05-01
896651631960934016,95,19,49,79,354,NA
31564614,71,30,60,90,365,2022-12-01
12542544,140,13,22,40,203,2024-08-01
1046269210177353088,493,1,1,1,204,NA
32448749,180,3,3,3,82,2020-03-01
706103073370158080,55,0,1,1,69,2024-06-01
904418500045894656,125,27,57,87,87,NA
1101497440864202880,250,0,0,0,256,2024-07-01
970554818362587520,65,0,0,0,146,2024-07-01
1095170294926054528,232,0,22,52,327,2024-07-01
839002442072975104,165,23,53,83,358,2023-04-01
1121981426388504320,95,29,59,89,269,NA
27585912,60,27,56,84,171,2019-02-01
23376196,145,2,32,58,147,2024-08-01
50673172,1000,26,56,86,360,2023-09-01
21783298,NA,0,0,0,0,NA
1066837013767774976,350,0,4,34,309,2024-08-01
52110071,200,27,57,87,177,2023-07-01
902141236113014784,200,12,42,72,252,2024-05-01
37141285,721,0,0,0,1,NA
1101458158192555776,160,23,53,83,173,NA
15436836,375,0,5,26,285,2024-08-01
651383983309519488,181,30,60,90,365,2024-06-01
1070312662525454336,40,0,0,0,152,NA
1040902264726022912,360,8,29,59,119,NA
23728057,180,1,31,61,151,2024-06-01
34840495,415,0,0,0,137,2023-03-01
845549971133257088,260,29,59,89,179,2023-11-01
785403855673751424,194,1,1,1,1,2024-08-01
35254823,170,2,4,15,264,2024-08-01
20131833,850,30,60,90,365,2019-05-01
15343302,250,30,60,90,365,2022-07-01
34646398,103,2,2,2,248,2022-12-01
21674032,NA,0,0,0,0,NA
29493581,105,29,59,89,179,2022-08-01
38535656,60,19,49,79,354,2022-10-01
40756575,225,2,6,36,126,2023-11-01
27919104,128,6,36,66,156,2024-08-01
1076228492130705792,68,9,39,69,249,NA
37828655,500,1,2,32,286,2024-03-01
439870,475,3,3,3,163,2023-08-01
523123,509,0,0,0,258,2024-08-01
1067323264117362944,380,0,0,0,256,NA
21680639,NA,0,0,0,0,2019-01-01
19876256,100,0,0,0,258,2024-07-01
18484608,65,2,32,60,60,2017-09-01
1163175842334723328,199,30,60,90,365,2024-07-01
832635508980051200,135,29,59,89,361,2023-10-01
50593578,257,7,29,59,149,2024-06-01
5545560,307,2,4,15,59,2024-09-01
42536123,105,0,0,0,151,2024-08-01
48735062,489,0,0,0,257,NA
21817570,NA,0,0,0,0,2018-05-01
41136941,NA,29,59,89,89,NA
22981126,NA,0,0,0,0,NA
21913859,NA,0,0,0,0,2017-12-01
22277909,NA,0,0,0,0,2018-01-01
22628471,NA,0,0,0,0,NA
814771298476429952,NA,0,0,0,0,NA
1168300598293521664,94,0,0,0,180,2024-08-01
1118676440414345088,120,29,59,89,269,NA
45091742,700,10,23,23,214,2023-11-01
674117411689401088,165,4,34,64,303,2022-09-01
23857515,NA,0,0,0,0,NA
873267481107160576,270,4,6,14,289,2024-06-01
691440340919194240,185,30,60,90,365,2023-12-01
43391893,43,0,2,30,30,2024-03-01
51840664,79,1,1,1,161,2024-01-01
887257857262565632,165,24,54,84,84,2023-09-01
49226616,196,10,40,70,250,2023-08-01
1076257348266131072,41,3,33,63,171,NA
742998749453434496,120,13,14,30,304,2023-11-01
566528403896892480,169,30,60,90,365,2023-08-01
53786333,100,4,26,56,331,2024-08-01
1076202541738635904,185,28,58,88,268,NA
842154812552617856,53,23,25,51,325,2024-08-01
50416793,300,29,59,89,89,2022-08-01
703738038699009664,245,0,0,1,219,2023-08-01
10527274,193,7,18,47,304,2024-08-01
8054523,120,2,32,62,62,2024-05-01
45896593,225,30,60,90,180,2023-10-01
52246989,190,2,26,52,81,2023-09-01
50535149,150,4,29,59,59,2022-08-01
22705822,149,7,37,67,247,2024-05-01
51575637,101,25,28,58,332,2022-10-01
737468865020538752,755,29,59,89,178,NA
3624387,180,30,60,90,365,2023-05-01
27948294,370,6,36,66,246,2020-03-01
560727126080403776,44,30,60,90,365,NA
1233978345568744192,89,28,58,88,363,NA
904060,280,23,44,53,328,2024-06-01
850813236031593984,214,29,59,89,179,2023-11-01
27338569,214,30,60,90,270,2022-12-01
40576966,282,0,0,0,274,2024-05-01
852118,190,20,50,80,355,2023-09-01
654429810861492096,165,28,58,88,268,2023-11-01
766278199081581952,456,30,60,90,365,2023-11-01
30254229,161,0,0,0,96,2023-11-01
21239885,299,30,60,90,365,NA
50114718,200,1,31,61,297,2024-08-01
39413681,52,0,26,56,331,2024-08-01
28834703,319,2,13,35,290,2024-08-01
21683672,NA,0,0,0,0,NA
20628186,41,6,10,40,40,2024-07-01
1116927219695127552,68,29,59,89,269,NA
1227091009266171136,111,30,60,90,365,NA
27054756,150,0,0,0,8,2024-03-01
21978558,NA,0,0,0,0,2017-12-01
25369739,200,2,19,19,242,2024-08-01
1050048796422516608,144,0,22,50,50,2024-06-01
1107551476536780032,200,1,31,61,241,NA
1001166370551563648,376,1,10,20,262,2024-08-01
1227727207761043200,100,19,49,79,169,NA
30627356,281,9,12,35,287,2024-08-01
31582797,119,5,8,38,218,2023-07-01
606091353745064576,51,3,33,63,338,NA
21980316,NA,0,0,0,0,NA
1178425983423624960,550,0,0,0,126,2024-08-01
1097961844061495808,90,5,35,65,245,2024-08-01
20353880,145,27,29,59,59,2023-09-01
39971399,212,29,59,89,364,2020-03-01
23627589,NA,0,0,0,0,NA
4614091,150,12,42,72,347,2024-02-01
1155812171084689664,604,6,20,34,195,2024-08-01
30824853,400,1,20,50,325,2024-06-01
843067632656304256,122,0,2,32,307,2024-08-01
22409377,NA,0,0,0,0,NA
31543246,90,0,0,0,127,2024-06-01
988421679105576320,360,8,29,59,119,NA
1067326498814721664,555,0,0,0,30,NA
281851,130,2,2,2,270,2024-08-01
24038899,NA,0,0,0,0,2018-11-01
904276013705839104,62,8,10,40,315,2023-08-01
51014536,94,24,24,24,279,2023-12-01
38465274,37,13,43,73,348,2024-06-01
1117442475912948096,NA,0,0,0,0,NA
25206790,NA,0,0,0,0,NA
31722021,200,0,0,0,4,2023-09-01
53109139,180,4,34,64,339,2023-10-01
718680878969125376,212,0,0,28,303,2024-07-01
38464911,33,5,35,65,340,2023-01-01
1215883954729701120,100,1,24,54,329,NA
1041529392391817728,82,12,42,72,220,NA
986934194112064768,136,0,0,0,90,2024-01-01
15340854,900,30,60,90,365,2023-11-01
27875757,NA,0,0,0,0,2023-06-01
1085608400158135040,54,0,0,0,242,NA
24553427,NA,0,0,0,0,NA
28070872,NA,0,0,0,0,NA
29416543,NA,0,0,0,0,NA
27197193,NA,0,0,0,0,2019-01-01
28614707,NA,0,0,0,0,2019-12-01
33883949,NA,30,60,90,118,2023-11-01
26085355,NA,0,0,0,0,2019-01-01
28811035,NA,0,0,0,0,NA
27482124,NA,0,0,0,0,2019-04-01
27699052,NA,0,0,0,0,NA
1168689030570410240,36,0,0,0,247,NA
32898133,53,0,24,54,173,2024-08-01
16802965,134,5,10,10,257,2024-08-01
1013323428080216064,43,0,0,0,151,2024-05-01
1176683033732747776,60,3,33,63,243,NA
1150869,200,4,11,34,213,2023-08-01
715129818689885056,110,28,58,88,178,2023-08-01
30085465,68,0,18,48,221,2024-07-01
1034752543782836352,420,0,27,57,237,NA
674524605711151872,300,0,0,21,111,2023-08-01
31101814,110,0,0,2,92,2020-04-01
38697036,190,17,20,37,185,2024-07-01
666757974043019392,150,30,60,90,180,2023-06-01
21786958,238,14,44,74,164,2024-08-01
721065562987658752,37,13,43,73,347,2023-05-01
844847979722007680,500,23,53,83,358,2023-11-01
20480431,111,29,59,89,89,2023-09-01
846524013295393920,500,0,0,0,127,NA
8385447,105,0,2,32,32,2023-11-01
994795054239159296,491,0,0,0,95,NA
980619551933164544,738,7,16,31,247,2024-08-01
53363486,280,4,19,49,324,2024-07-01
793966927729526016,215,4,34,64,339,2024-08-01
850663853879529472,95,0,0,0,261,2024-08-01
1097862263564063744,100,27,57,87,267,NA
859215377591012224,179,3,33,63,243,2023-11-01
1126784608597794176,390,0,0,0,251,2024-05-01
601387378295632640,110,0,30,60,335,2024-07-01
11496607,189,1,4,5,237,2024-09-01
3752035,230,22,52,82,357,2024-08-01
842763254864969088,100,29,59,89,179,2023-07-01
3780113,120,3,33,63,338,2024-01-01
9707498,104,0,1,31,211,2024-05-01
684750666942206208,96,0,0,0,253,2024-08-01
943562811506042880,463,4,34,64,339,2024-06-01
940576460446359296,53,0,0,17,227,NA
50032602,150,2,6,16,267,2024-08-01
798552098675454848,83,0,0,0,256,2024-08-01
20553283,41,6,36,66,66,2024-04-01
45918592,62,17,47,77,352,NA
29567482,275,3,7,35,204,2024-09-01
1024830600054824704,92,10,18,18,223,2024-07-01
29586511,154,0,0,0,52,2024-08-01
778572000129057408,180,30,60,90,365,2023-12-01
995884756639416832,79,0,0,24,299,2024-06-01
1163189025942735104,188,21,51,81,356,NA
54392381,500,27,57,87,362,NA
33137102,175,29,59,89,89,NA
16158343,351,30,60,90,365,2023-05-01
1153165887843188224,664,7,13,29,194,2024-08-01
987755360515824896,225,29,59,89,269,2024-06-01
786824512560944000,95,4,5,34,309,2024-05-01
36063144,600,23,53,83,358,2023-09-01
611736171410366080,204,0,3,3,244,2023-11-01
269283,70,29,59,73,147,2022-01-01
49199952,172,20,50,80,355,2024-08-01
44893832,42,0,3,33,123,2024-07-01
50133389,214,0,0,0,104,NA
23277230,300,0,0,2,277,2024-08-01
644371190094658816,275,28,58,88,363,2022-06-01
829749170373167744,175,0,26,56,146,2024-06-01
29658021,60,30,60,90,365,2019-01-01
922748405120764032,55,1,1,1,62,2024-06-01
4293040,75,28,58,88,88,2023-07-01
5144689,149,12,42,72,162,2023-12-01
1050807955203588864,375,3,20,33,294,2024-04-01
564844435225916032,390,6,6,6,262,2022-12-01
652209616641745152,100,2,2,19,294,2024-05-01
824011222162507264,60,1,1,1,264,2024-07-01
755267697122482304,200,23,53,83,83,2024-08-01
34809828,NA,0,0,0,0,2019-07-01
41998444,NA,0,0,0,0,2020-09-01
1198100494592953344,82,29,59,89,269,NA
22789426,NA,0,0,0,0,2018-07-01
755719193573695744,890,3,30,60,335,2024-09-01
45327468,70,0,0,0,168,2024-03-01
48365708,250,29,59,89,179,2023-01-01
3236977,425,0,2,32,122,2019-10-01
37086914,105,0,4,4,172,2023-08-01
560731702825523968,48,3,33,63,338,NA
1124763455906903296,155,0,7,7,222,NA
53054858,99,5,35,65,155,2024-05-01
1077688710430515200,40,29,59,89,269,NA
35944866,160,6,15,16,196,2024-07-01
39593,78,0,0,0,244,2024-08-01
3081771,120,0,11,11,166,2024-07-01
876799791104516608,475,0,0,0,183,2024-04-01
49535251,77,11,41,71,346,2023-01-01
6596747,155,3,33,63,153,2022-01-01
30279712,123,0,28,58,333,2023-11-01
1100569193093536128,722,5,23,42,256,2024-08-01
819298965203188608,190,4,8,11,179,2024-08-01
43652025,150,6,16,46,226,2024-05-01
49949577,295,30,60,90,365,2023-10-01
1755844,357,29,59,89,364,2020-06-01
1100934617616680576,36,23,49,79,79,2024-04-01
648857359350164352,199,30,60,90,90,2023-10-01
43498999,132,3,11,32,288,2024-08-01
54314301,150,30,60,90,365,NA
1039756751753144576,90,0,1,1,88,2024-05-01
28976484,159,0,0,30,183,2024-08-01
1018326152232243840,179,29,59,87,362,NA
6872,65,30,60,90,365,2022-06-01
14933388,55,3,3,5,95,2023-08-01
20245130,300,11,11,12,253,2024-01-01
11069190,85,27,57,87,87,2022-06-01
1067746487891672576,135,6,12,42,317,2024-08-01
694085224169979136,70,0,0,0,68,2024-08-01
697719311988590720,65,0,2,11,244,2024-08-01
439750,55,0,0,0,273,2018-05-01
912158210133915648,115,2,29,59,149,2024-08-01
1071051978115920256,44,2,32,62,242,NA
994795699457716608,497,14,14,14,80,NA
19407992,299,0,0,17,292,2024-04-01
6069703,145,3,33,63,96,2024-01-01
707776965375863552,96,23,53,83,83,NA
701279449329328128,59,1,5,9,252,2024-08-01
696897885891595520,562,0,0,0,188,NA
673863985730681856,NA,0,0,0,0,2023-08-01
35711228,149,7,29,56,56,2024-03-01
945036621241359872,200,0,0,0,263,2024-01-01
18971993,65,2,32,62,337,2023-10-01
52749216,250,3,8,36,36,2024-08-01
28096425,129,27,57,87,362,2021-07-01
1142148844402797056,40,29,59,89,269,NA
605153978187086720,69,0,0,0,215,2024-05-01
748531874860758144,NA,0,0,0,0,2024-06-01
955899560315923072,100,9,39,69,249,2024-09-01
785573790051977856,458,0,0,12,61,2024-07-01
809698587050750208,46,1,1,1,216,2023-09-01
29256229,121,2,32,62,337,2024-07-01
652494151174298496,44,19,49,79,354,2024-05-01
40342902,NA,0,0,0,0,NA
1122273406068231552,61,17,47,77,257,NA
797161677213334912,250,24,28,58,333,2024-07-01
828616,90,0,6,6,262,2024-01-01
1063769212897446912,249,0,2,32,212,2024-08-01
765315,145,5,13,19,116,2024-08-01
1122674379883617792,211,27,57,87,362,2024-05-01
773015666203783808,NA,30,60,90,365,NA
711820084444046080,76,2,21,51,325,2024-08-01
42096534,NA,0,0,0,0,NA
36023925,NA,0,0,0,0,2019-10-01
871803798146386560,290,0,3,3,262,2024-05-01
647995381932475648,192,12,12,12,275,2024-06-01
13920801,130,0,0,0,246,2024-07-01
44902498,145,0,0,0,62,2022-11-01
50564872,172,3,33,63,338,2024-07-01
1021738415510509184,550,5,11,32,273,2024-09-01
648415349853084416,200,5,30,60,335,NA
957324954611448192,299,0,14,14,129,2024-08-01
51226268,249,0,7,37,37,2023-05-01
659506943405862912,229,30,60,90,365,2022-12-01
1051729639412992256,252,0,3,33,308,NA
40163795,NA,0,0,0,0,2019-12-01
12590077,500,0,1,31,211,2019-12-01
29184626,150,2,9,29,281,2024-08-01
15066269,135,0,0,0,52,2024-06-01
21577856,461,0,2,3,3,2024-09-01
26552832,65,3,33,63,338,2024-08-01
1102420689981539712,180,30,60,90,269,NA
8989320,150,0,0,0,103,2023-12-01
540369592793071360,50,30,60,90,365,NA
21817889,209,0,0,0,247,2024-08-01
792894603379980544,50,4,34,64,339,2024-08-01
44892431,39,2,32,62,62,2024-07-01
621581270186251392,309,0,0,0,156,2023-08-01
4968633,99,2,2,3,131,2024-09-01
1177479084776610816,101,0,0,0,257,NA
943228744483186048,66,4,34,64,244,NA
1000697739867775872,381,8,22,40,291,2024-08-01
652512981578744192,51,0,0,0,246,2023-11-01
22601249,200,30,60,90,90,2023-10-01
10980678,279,27,57,87,87,2020-02-01
42502510,100,0,29,59,149,2024-05-01
28369552,294,0,1,6,69,2024-08-01
1199238315180836864,102,0,7,37,113,NA
618136830609238272,400,1,31,61,336,2023-10-01
31165085,200,0,19,49,324,2020-05-01
37717323,110,0,0,29,304,2024-01-01
564229280225504128,165,6,6,6,123,2024-02-01
750681844667189888,NA,30,60,90,90,NA
806516934204839424,NA,0,0,0,0,2023-10-01
1988823,198,0,21,51,51,2023-09-01
979453621750662144,415,0,0,18,293,NA
12019589,250,29,59,89,364,2019-05-01
641930068984421248,250,30,60,90,365,2023-08-01
908677070021981568,274,0,0,0,184,2024-08-01
38923807,33,5,35,65,340,2022-09-01
1157263921116889856,38,0,15,45,225,2024-07-01
51257815,121,17,18,18,199,2024-05-01
1018960737976076928,206,0,0,0,0,2024-08-01
53743242,711,0,0,0,216,2024-03-01
53229531,280,0,3,17,154,2024-08-01
1126100895901778304,310,1,4,16,77,2024-08-01
552738484785957568,65,0,0,0,99,2024-05-01
891581211418572160,125,28,58,88,88,NA
1021745616382179840,221,0,0,0,66,NA
6242600,180,28,58,88,363,2018-03-01
1122473654911764352,124,0,11,14,289,2024-07-01
6659165,70,0,1,3,278,2024-03-01
1140339957176283008,71,29,59,89,269,NA
45561535,65,0,0,0,96,2023-06-01
49733992,160,25,34,34,190,2023-07-01
50001583,175,0,0,0,267,2024-08-01
818990900951340288,97,30,60,90,180,2023-12-01
739023711602043520,160,3,3,3,154,2024-07-01
53095529,275,11,11,32,244,2024-08-01
606360437730635904,43,30,60,90,365,NA
676285832291308416,45,30,60,90,365,NA
1020302460310493952,137,2,14,31,119,2024-08-01
43993168,96,0,0,0,65,2022-06-01
15602953,42,11,41,70,70,2024-05-01
1081153334878873984,270,29,59,89,364,2024-07-01
39630152,295,30,60,90,270,2020-02-01
852165663564258048,49,0,0,0,41,2023-09-01
38728728,180,28,58,88,88,2023-11-01
587632543526103552,250,0,0,0,244,NA
1075520409605219072,68,9,39,69,158,NA
52372247,75,15,17,47,322,NA
45860553,79,0,3,10,109,2024-05-01
6269945,100,28,58,88,363,2020-01-01
28334760,150,2,4,13,73,2024-09-01
808177125060067840,NA,0,0,0,0,2023-03-01
748057680426693504,NA,2,2,2,2,2024-07-01
1216631754254876928,306,25,45,69,122,NA
4907561,75,30,60,90,90,NA
811506563530860032,35,0,0,5,217,NA
552113158032353728,75,0,0,0,156,NA
41133434,NA,0,0,0,0,2020-02-01
963889303393518080,427,0,0,0,0,2024-08-01
750084268313862784,NA,0,0,0,0,2024-08-01
807888000876453760,NA,0,0,0,0,2023-02-01
25188424,105,0,0,0,59,2024-07-01
54256185,54,30,60,90,365,NA
606099280539160320,44,30,60,90,365,NA
876282504475875712,115,1,16,42,129,2024-06-01
685298938967654912,50,30,60,90,365,NA
1028911317064514432,78,12,40,66,245,NA
1091375314734782720,682,0,0,0,188,NA
11844776,105,2,30,60,335,2021-11-01
623725303372467712,45,0,0,2,277,NA
14281865,105,0,2,32,122,2024-05-01
572293518296359872,582,0,0,0,0,NA
630606368063091328,155,2,7,16,194,2024-09-01
14151487,145,0,0,12,287,2024-07-01
1003456391781394944,180,4,4,8,280,2024-08-01
37561740,310,1,4,13,274,2024-08-01
763651828658254592,99,30,60,90,180,2023-09-01
49424846,100,30,60,90,90,2021-08-01
1125647449838700928,185,19,30,30,191,2024-07-01
1109911011385843840,636,9,24,41,211,2024-09-01
848071,100,3,33,63,153,2024-08-01
1070513361665260544,185,1,31,61,336,NA
715330304780836992,429,0,2,15,277,2024-05-01
751302273492065664,179,30,60,90,364,NA
867315278647828224,37,29,59,89,364,NA
866900662760031360,60,4,34,64,338,2024-06-01
1051317684074466176,155,2,19,49,108,2024-08-01
1214478155363843328,495,0,0,0,97,NA
47142595,200,3,15,33,308,2023-06-01
1000023148920376320,135,0,0,0,257,2024-01-01
1081329204523525376,637,22,51,79,214,2024-08-01
616045163495228544,140,2,2,27,29,2024-07-01
23135,200,26,56,86,361,2024-07-01
1016858650638508160,160,3,3,9,284,2024-08-01
1070355214717201536,340,0,0,28,298,2024-06-01
36833047,NA,0,0,0,0,2020-09-01
1050630866324327168,270,0,0,0,217,NA
50617228,NA,5,5,5,5,2023-12-01
1101110523419007232,237,7,29,59,325,2024-06-01
44377677,NA,0,0,0,0,NA
871541714366244480,680,0,0,0,3,2024-04-01
665156020477225472,90,0,0,0,240,2023-08-01
881138796238866560,250,28,57,87,362,2023-07-01
697155684676038272,150,0,0,0,262,2023-11-01
1040556706074651392,360,8,30,60,119,NA
125163,118,6,36,66,341,2024-07-01
666546073287471616,599,30,60,90,364,2023-12-01
1134886057125131648,78,4,33,46,46,2024-08-01
831167886889726976,58,4,34,64,338,2024-03-01
1103827004871780608,149,0,0,6,61,NA
34659944,180,0,0,30,305,2024-06-01
558746223707426752,206,8,38,68,342,2024-08-01
748008170757503360,232,0,0,0,0,2024-07-01
40824301,55,6,28,58,237,2024-08-01
1013681549867353472,634,0,0,0,74,NA
673978775729099648,106,30,60,89,89,2023-07-01
891403684596430336,287,28,58,88,362,NA
1099280878716032384,375,13,43,73,252,2024-07-01
16962435,111,29,59,89,179,2019-05-01
53415328,515,9,39,66,180,2024-09-01
48733636,96,27,57,87,362,2022-08-01
1071065733869462656,46,4,34,64,243,NA
1111112319589903488,180,30,60,90,269,NA
51796945,160,0,0,4,268,2024-08-01
1126092277413709568,310,2,4,18,102,2024-08-01
8241545,71,30,60,90,365,2017-07-01
908758734185174272,66,28,58,88,363,NA
835923623157526016,674,8,18,44,311,2024-02-01
1147147744047523072,155,9,39,69,344,NA
824534556141352448,116,0,0,3,278,2024-03-01
38846563,120,16,46,76,351,2024-05-01
46054095,270,12,42,72,161,2024-07-01
50317248,NA,0,0,0,0,2023-09-01
701504561702033792,46,0,2,24,298,NA
43317855,150,0,0,0,247,2023-01-01
715330674852310016,587,0,12,33,303,NA
9146595,155,0,0,0,216,2024-08-01
53006288,195,3,6,30,304,2024-05-01
53512290,227,8,12,42,317,2024-03-01
597013333352448256,213,9,35,65,339,2024-08-01
1128086130426521984,150,0,0,0,262,NA
31913609,230,2,23,25,297,2024-03-01
1047168451401848704,70,0,0,0,78,NA
679620321278287232,NA,0,0,0,0,2023-01-01
1106506516029775232,779,0,4,34,308,NA
1668328,190,2,2,25,204,2024-01-01
929952582669707904,150,5,5,5,82,2024-08-01
1107261343859037696,762,0,0,0,268,NA
83474,184,4,34,64,339,2014-12-01
1097321035472565504,48,0,0,0,168,NA
1055913854155555456,78,28,58,88,268,NA
580013014809987584,497,8,21,51,326,2024-08-01
2484057,126,0,0,0,221,2024-05-01
53574189,NA,0,0,0,0,2022-04-01
1067265010588452096,608,0,0,0,146,NA
829992739790275712,34,29,59,89,364,NA
37942657,135,13,43,73,348,2023-12-01
51704149,103,15,15,15,201,2024-05-01
1116080980495306624,120,30,60,90,269,NA
965972728839907840,150,1,1,3,179,2024-08-01
601395300140040960,125,0,0,0,260,2023-12-01
12852083,175,0,3,33,308,2024-06-01
1162395989077494016,419,2,32,62,137,2024-08-01
618184915139767936,230,1,9,27,200,2024-08-01
