id,room_type,accommodates,bathrooms,bedrooms,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value,wifi,parking,dryer,washer,kitchen,property_agg,log_price,superhost_t
54058732,3,4,2.0,2.0,30,5.8944028342648505,3.1354942159291497,5.0,5.0,4.78,1,0,1,1,1,6,5.700443573390687,1
54073846,2,1,1.5,1.0,30,3.5263605246161616,2.0794415416798357,5.0,5.0,5.0,1,1,1,0,1,5,4.48863636973214,0
54093824,3,5,2.0,3.0,30,5.7745515455444085,2.302585092994046,5.0,4.8,4.8,1,1,1,1,1,6,5.247024072160486,1
54102963,2,1,1.0,1.0,2,4.941642422609304,4.897839799950911,4.93,4.93,4.87,1,1,1,1,1,5,4.875197323201151,1
54108028,3,4,1.0,1.0,30,5.846438775057725,0.0,0.0,0.0,0.0,1,0,0,1,1,5,4.532599493153256,0
54108451,3,2,1.0,1.0,30,5.8998973535824915,1.0986122886681098,4.67,4.67,4.67,1,0,1,0,1,5,5.726847747587197,0
54120214,2,1,1.0,1.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,2,3.784189633918261,0
54122624,3,1,1.0,1.0,30,5.823045895483019,0.0,5.0,5.0,5.0,1,0,1,0,1,5,5.480638923341991,0
54129391,3,4,1.0,2.0,2,5.762051382780177,3.9318256327243257,4.69,4.63,4.51,1,1,1,0,1,5,5.351858133476067,0
54146364,3,3,1.0,1.0,30,5.746203190540153,2.4849066497880004,4.83,4.67,4.33,1,1,1,0,1,5,4.653960350157523,0
54148158,2,1,1.0,1.0,30,5.8998973535824915,1.0986122886681098,4.33,4.67,4.0,1,1,1,0,1,1,4.6443908991413725,0
54155390,2,2,1.5,1.0,31,5.8971538676367405,2.0794415416798357,4.25,4.5,4.25,1,1,1,1,1,5,4.382026634673881,0
54163894,2,1,1.0,1.0,6,2.4849066497880004,2.4849066497880004,4.5,4.75,4.5,1,0,0,0,1,5,4.859812404361672,0
54164726,2,4,1.0,2.0,30,5.8971538676367405,0.0,5.0,5.0,5.0,1,1,1,0,1,5,4.976733742420574,0
54167112,3,2,1.0,0.0,30,5.655991810819852,2.70805020110221,5.0,4.93,4.73,1,1,1,0,1,5,4.852030263919617,1
54173093,3,5,1.0,3.0,30,4.976733742420574,2.6390573296152584,4.79,4.79,4.71,1,0,0,0,1,1,4.90527477843843,1
54180355,2,2,1.0,1.0,30,5.176149732573829,4.143134726391533,4.94,4.92,4.7,1,0,1,1,1,5,5.703782474656201,0
54193549,3,3,1.0,1.0,30,5.627621113690637,2.302585092994046,4.9,4.9,4.8,1,1,1,1,1,5,4.605170185988092,1
54210471,3,6,2.0,3.0,30,5.8998973535824915,4.356708826689592,4.99,4.99,4.97,1,1,1,0,1,5,5.298317366548036,0
54210998,3,3,1.0,1.0,30,5.170483995038151,3.258096538021482,4.77,4.85,4.62,1,1,1,1,1,3,5.272999558563747,1
54217724,3,5,2.5,2.0,30,5.823045895483019,1.791759469228055,5.0,5.0,5.0,1,1,1,1,1,1,6.633318433280377,1
54238053,3,4,1.0,1.0,30,5.075173815233827,4.189654742026425,4.94,4.92,4.76,1,0,1,1,1,5,5.545177444479562,1
54240974,3,2,1.0,1.0,30,5.796057750765372,3.1354942159291497,4.96,4.87,4.83,1,1,1,0,1,5,5.017279836814924,0
54242854,2,2,1.0,1.0,30,5.19295685089021,1.0986122886681098,5.0,5.0,5.0,1,0,0,0,1,5,5.703782474656201,0
54243072,3,2,1.0,1.0,30,5.823045895483019,0.0,0.0,0.0,0.0,1,1,1,1,1,6,5.365976015021851,0
54243687,3,6,2.5,4.0,30,5.823045895483019,0.0,0.0,0.0,0.0,1,0,1,0,0,5,5.521460917862246,0
54245109,2,2,1.0,1.0,30,5.8998973535824915,1.9459101490553132,4.71,4.86,4.43,1,0,0,0,1,3,4.787491742782046,0
54247180,2,2,1.0,1.0,30,5.187385805840755,3.871201010907891,4.9,4.96,4.85,1,1,1,1,0,4,4.962844630259907,0
54256185,2,1,2.0,1.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,2,3.9889840465642745,0
54260194,2,1,2.0,1.0,30,4.624972813284271,1.3862943611198906,4.0,4.0,3.75,1,1,1,1,1,6,3.9512437185814275,0
54260674,3,2,1.0,1.0,30,4.844187086458591,4.174387269895637,4.88,4.83,4.74,1,1,1,0,1,5,4.499809670330265,1
54264262,2,1,1.0,1.0,30,5.187385805840755,3.5263605246161616,4.65,4.68,4.44,1,0,0,0,1,5,4.219507705176107,0
54264944,2,2,1.0,1.0,30,4.465908118654584,0.6931471805599453,4.5,4.0,4.0,1,1,1,0,1,5,4.343805421853684,0
54295682,3,2,1.0,0.0,30,4.477336814478207,0.0,0.0,0.0,0.0,1,0,1,0,1,4,4.499809670330265,1
54295697,3,2,1.0,1.0,30,4.219507705176107,2.302585092994046,5.0,4.9,4.9,1,1,1,0,1,5,4.584967478670572,1
54314481,3,4,1.0,1.0,30,3.4657359027997265,1.0986122886681098,5.0,5.0,4.67,1,1,1,1,1,7,5.521460917862246,0
54326605,2,2,1.0,1.0,30,0.0,4.23410650459726,4.78,4.8,4.67,1,1,1,0,1,5,4.060443010546419,1
54342351,2,1,2.0,1.0,30,5.8998973535824915,1.9459101490553132,4.57,5.0,4.86,1,1,0,1,1,5,4.499809670330265,1
54344557,2,1,1.5,1.0,1,5.752572638825633,4.442651256490317,4.54,4.49,4.49,1,1,0,0,1,5,4.897839799950911,0
54344780,2,1,2.0,1.0,30,5.814130531825066,2.302585092994046,4.7,4.9,4.5,1,1,0,1,1,5,5.147494476813453,1
54364623,3,4,1.0,2.0,30,4.90527477843843,4.477336814478207,4.91,4.97,4.72,1,1,1,1,1,5,5.700443573390687,0
54370566,2,2,1.0,1.0,30,5.247024072160486,0.6931471805599453,5.0,5.0,5.0,1,1,1,0,1,4,4.700480365792417,0
54392381,3,6,2.5,4.0,30,5.8916442118257715,0.0,0.0,0.0,0.0,1,0,0,1,1,3,6.214608098422191,0
54399113,2,2,2.0,1.0,30,5.19295685089021,4.143134726391533,4.92,4.95,4.75,1,1,1,1,1,5,4.31748811353631,0
497221656953912856,2,2,1.0,3.0,30,5.198497031265826,3.9889840465642745,4.85,4.89,4.81,1,1,1,0,1,5,5.41610040220442,0
500659985283321467,2,1,1.0,1.0,30,5.187385805840755,4.382026634673881,4.89,4.93,4.8,1,1,1,0,1,5,5.0106352940962555,0
502887119852002992,2,1,1.0,1.0,4,3.7376696182833684,4.127134385045092,4.79,4.79,4.69,1,0,1,1,1,5,4.532599493153256,1
508095992839347917,2,4,1.0,1.0,30,5.8998973535824915,3.6635616461296463,4.74,4.74,4.72,1,1,1,0,1,5,4.454347296253507,0
511554590284267375,2,1,1.5,1.0,30,5.220355825078324,3.9512437185814275,4.83,4.87,4.81,1,0,1,0,1,5,4.219507705176107,0
513695012431520567,2,2,1.5,1.0,3,4.852030263919617,4.330733340286331,4.84,4.91,4.68,1,1,1,0,0,3,4.852030263919617,1
513923548156770577,2,1,1.5,1.0,30,3.8066624897703196,3.7376696182833684,4.93,4.95,4.81,1,0,1,0,1,5,4.219507705176107,0
515036044381761823,2,1,1.5,1.0,30,3.8066624897703196,3.8501476017100584,4.85,4.78,4.72,1,0,1,0,1,5,4.204692619390966,0
515270964752201497,3,7,1.0,2.0,30,4.727387818712341,4.30406509320417,4.58,4.62,4.53,1,1,1,1,1,3,5.19295685089021,0
529157103042604647,2,2,1.0,1.0,1,5.8998973535824915,2.3978952727983707,4.82,4.91,4.91,1,1,1,0,1,1,4.941642422609304,0
529737934145319533,2,1,1.5,1.0,30,5.220355825078324,3.8066624897703196,4.91,4.91,4.96,1,0,1,0,1,5,4.204692619390966,0
532108412257110742,2,1,1.5,1.0,30,5.8998973535824915,2.0794415416798357,4.5,4.5,4.25,1,1,1,0,1,5,4.454347296253507,0
539084025529334382,3,4,1.0,1.0,5,5.793013608384144,3.295836866004329,4.89,5.0,4.78,1,1,1,1,1,1,5.075173815233827,1
539865017663194156,3,4,1.0,2.0,5,5.455321115357702,3.6375861597263857,4.92,4.89,4.76,1,1,1,1,1,3,5.099866427824199,1
540369592793071358,2,1,2.0,1.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,2,3.912023005428146,0
542640652151641703,3,2,1.0,1.0,30,5.799092654460526,1.0986122886681098,5.0,4.67,4.33,1,1,1,0,1,5,4.430816798843313,0
542642150642856669,3,2,1.0,2.0,30,5.030437921392435,0.0,5.0,5.0,5.0,1,1,1,1,1,5,4.941642422609304,0
542765936993178756,2,1,1.0,1.0,30,4.812184355372417,0.0,0.0,0.0,0.0,1,0,0,0,1,4,4.127134385045092,0
543373265235326762,2,1,1.0,1.0,30,5.755742213586912,1.791759469228055,4.17,4.83,4.5,1,0,0,0,1,4,4.007333185232471,0
544867022494251692,2,2,1.0,0.0,30,4.219507705176107,3.8918202981106265,4.82,4.88,4.59,1,1,1,1,1,3,4.74493212836325,0
545050187717763060,2,1,1.0,1.0,30,5.8998973535824915,0.0,5.0,5.0,5.0,1,1,1,1,0,4,4.553876891600541,0
546438376359380052,3,2,1.0,1.0,30,4.90527477843843,1.791759469228055,4.83,5.0,4.17,1,0,1,1,1,5,4.867534450455582,1
546489197632602270,3,2,1.0,1.0,30,5.726847747587197,4.127134385045092,4.66,4.77,4.77,1,1,1,0,1,5,4.499809670330265,0
546555949054231567,3,3,2.0,2.0,30,4.1588830833596715,4.23410650459726,4.94,4.87,4.81,1,1,1,1,1,6,5.293304824724492,1
547219823037006318,3,4,1.0,2.0,30,5.43372200355424,3.5263605246161616,4.79,4.85,4.74,1,1,1,0,1,1,4.553876891600541,1
547539781253911739,2,2,2.0,1.0,30,4.48863636973214,3.970291913552122,4.7,4.74,4.64,1,1,1,1,1,5,4.31748811353631,0
547797787916616213,3,2,1.0,1.0,30,5.8805329864007,1.0986122886681098,5.0,5.0,4.67,1,1,1,1,1,5,5.41610040220442,0
547998622525410778,3,2,1.0,1.0,30,5.8998973535824915,0.6931471805599453,5.0,5.0,5.0,1,1,1,1,1,5,5.41610040220442,0
548006572647649285,3,4,1.0,2.0,30,4.927253685157205,1.9459101490553132,5.0,4.86,5.0,1,1,1,0,1,5,4.700480365792417,0
548016857794352761,3,4,1.0,2.0,30,4.844187086458591,1.6094379124341003,5.0,5.0,5.0,1,0,1,0,1,4,5.081404364984463,0
548041570921178790,2,1,1.0,1.0,30,5.4510384535657,2.6390573296152584,4.86,4.93,4.5,1,1,1,1,1,5,4.007333185232471,1
548511865075106092,2,2,1.0,1.0,30,5.402677381872279,2.9444389791664403,4.79,4.84,4.47,1,1,1,1,1,5,4.1588830833596715,1
548559882209685166,2,1,1.0,1.0,1,5.170483995038151,3.4965075614664802,4.88,4.97,4.76,1,1,1,0,1,5,4.90527477843843,1
548618432625308411,3,3,1.0,2.0,30,3.6375861597263857,2.772588722239781,4.94,4.88,4.88,1,1,1,1,1,5,4.700480365792417,0
549275003907405309,3,2,1.0,1.0,30,4.48863636973214,2.8903717578961645,5.0,4.83,4.61,1,1,1,0,1,5,4.969813299576001,1
549362079534421010,3,5,1.0,2.0,30,5.5909869805108565,2.995732273553991,4.85,4.95,4.6,1,1,1,1,1,5,5.204006687076795,1
549418712123925136,2,2,1.0,1.0,30,5.19295685089021,3.6635616461296463,5.0,5.0,4.92,1,1,0,1,1,5,4.8283137373023015,0
550135601428139032,2,2,2.0,1.0,30,4.51085950651685,3.7376696182833684,4.95,4.93,4.95,1,1,1,1,1,5,3.912023005428146,0
550555428777442357,3,4,1.0,1.0,30,5.5134287461649825,2.4849066497880004,5.0,4.83,4.83,1,1,1,1,1,5,4.6443908991413725,1
550587373921310094,2,1,1.0,1.0,30,4.204692619390966,0.6931471805599453,5.0,5.0,5.0,1,1,1,1,1,5,4.709530201312334,1
550588684303551770,2,1,1.0,1.0,30,5.793013608384144,2.70805020110221,4.93,5.0,5.0,1,0,0,1,1,6,4.0943445622221,1
550618527775379687,2,2,2.0,1.0,30,5.82600010738045,1.9459101490553132,4.86,4.86,4.29,1,1,0,1,1,5,4.59511985013459,1
550845920087869266,3,1,1.0,1.0,30,4.836281906951478,2.1972245773362196,4.89,4.89,4.89,1,1,0,0,1,5,4.718498871295094,0
550905294962321318,3,2,1.0,1.0,30,5.25227342804663,2.6390573296152584,4.86,4.79,4.71,1,1,1,1,1,5,4.442651256490317,1
550924397505635837,2,2,1.0,2.0,3,5.598421958998375,3.871201010907891,4.98,4.98,4.92,1,1,1,1,1,5,5.0106352940962555,1
551334234415439458,2,1,1.0,1.0,30,4.499809670330265,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.8066624897703196,0
552042242548350696,2,1,2.0,1.0,30,5.8998973535824915,0.0,0.0,0.0,0.0,1,1,0,1,1,5,3.871201010907891,0
552087932017334952,3,4,1.0,2.0,30,5.886104031450156,1.3862943611198906,5.0,5.0,4.75,1,1,1,0,1,5,4.976733742420574,0
552094356450388612,2,1,2.0,1.0,30,5.8998973535824915,0.0,0.0,0.0,0.0,1,1,0,1,1,5,3.828641396489095,0
552113158032353754,2,1,1.0,1.0,30,5.37989735354046,0.0,0.0,0.0,0.0,1,1,0,0,1,4,4.382026634673881,0
552148250523188165,2,1,2.0,1.0,30,5.883322388488279,0.0,0.0,0.0,0.0,1,1,0,1,1,5,3.828641396489095,0
552174943582511016,2,1,2.0,1.0,30,5.71042701737487,0.0,0.0,0.0,0.0,1,1,0,1,1,5,3.828641396489095,0
552211233896015720,3,5,1.0,3.0,30,4.356708826689592,3.871201010907891,4.77,4.92,4.77,1,1,1,0,1,5,4.605170185988092,0
552213619587086694,2,2,0.5,1.0,30,5.313205979041787,2.833213344056216,4.65,4.71,4.47,1,1,1,1,1,5,4.23410650459726,1
552738484785957570,2,1,1.0,1.0,30,5.075173815233827,1.6094379124341003,5.0,5.0,4.8,1,1,0,0,1,4,4.174387269895637,0
552839358870025051,3,3,1.0,1.0,30,5.37989735354046,2.772588722239781,4.63,4.75,4.69,1,1,1,1,1,6,5.0106352940962555,0
552912907771427637,2,1,2.0,1.0,30,5.365976015021851,1.3862943611198906,3.25,4.0,3.5,1,0,0,0,1,5,3.7612001156935624,0
553005121220644891,2,2,1.5,2.0,30,5.8998973535824915,0.0,0.0,0.0,0.0,1,1,0,0,1,1,4.189654742026425,0
553496514404994366,3,2,1.0,1.0,30,4.02535169073515,1.6094379124341003,5.0,5.0,4.8,1,1,1,1,1,6,5.0106352940962555,0
554590833584755715,3,6,1.5,1.0,3,4.8283137373023015,4.68213122712422,4.79,4.89,4.72,1,0,1,0,1,1,5.424950017481403,1
555005271135605811,2,2,1.0,1.0,2,5.786897381366708,4.976733742420574,4.83,4.81,4.76,1,1,1,0,1,5,4.653960350157523,1
555073510443058547,3,6,2.0,3.0,30,5.8522024797744745,1.9459101490553132,5.0,5.0,4.86,1,1,1,1,1,5,5.0106352940962555,1
557031472849294373,2,2,1.0,1.0,2,5.0238805208462765,4.927253685157205,4.8,4.85,4.78,1,1,1,0,1,5,4.6913478822291435,1
557408661745512587,3,2,1.0,2.0,30,3.5263605246161616,1.9459101490553132,5.0,5.0,4.57,1,1,1,1,1,5,4.867534450455582,0
557486369436961003,2,2,1.5,1.0,30,5.0689042022202315,3.4965075614664802,4.36,4.45,4.36,1,1,1,0,1,5,4.143134726391533,0
558191886076090391,2,1,1.0,1.0,30,5.820082930352362,1.0986122886681098,5.0,5.0,4.33,1,0,1,0,1,5,3.8066624897703196,0
558374435893895678,2,1,2.0,1.0,30,4.624972813284271,0.6931471805599453,5.0,4.5,4.5,1,1,1,1,1,6,4.07753744390572,0
558538926629464616,3,5,2.0,2.0,30,5.8998973535824915,2.0794415416798357,4.75,4.75,4.75,1,1,1,1,1,5,5.0106352940962555,1
559485519806458663,2,2,1.0,1.0,1,5.7899601708972535,4.574710978503383,4.78,4.84,4.75,1,1,1,0,1,5,4.7535901911063645,1
559544054895092780,2,1,1.0,1.0,30,5.8971538676367405,0.0,0.0,0.0,0.0,1,1,1,1,1,5,4.605170185988092,0
559586504917827345,2,1,1.0,1.0,30,5.730099782973574,2.5649493574615367,4.77,4.85,4.69,1,0,0,0,1,5,4.174387269895637,0
559592743617283842,3,8,2.5,3.0,2,3.7376696182833684,4.605170185988092,4.87,4.94,4.79,1,1,1,1,1,4,5.8916442118257715,0
559730944824545082,2,1,1.5,1.0,30,5.8998973535824915,3.5553480614894135,4.83,4.74,4.8,1,1,1,1,1,7,4.31748811353631,0
560093947389451205,2,1,1.0,1.0,30,5.030437921392435,3.1354942159291497,4.65,4.65,4.65,1,1,1,0,1,5,4.382026634673881,0
560239229723612016,2,1,2.0,1.0,90,5.6240175061873385,1.3862943611198906,4.25,4.0,4.25,1,0,1,1,1,5,3.8918202981106265,0
560727126080403797,2,1,3.0,1.0,90,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,1,1,2,3.784189633918261,0
560731702825523968,2,1,1.0,1.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,2,3.871201010907891,0
560819796143132798,3,4,1.0,1.0,30,5.8916442118257715,0.0,5.0,5.0,5.0,1,0,0,0,1,5,4.59511985013459,0
560823556149262684,2,1,1.0,1.0,30,5.8998973535824915,0.0,5.0,5.0,5.0,1,0,0,1,1,5,4.0943445622221,1
561411694369629388,3,2,1.0,1.0,30,5.726847747587197,4.007333185232471,4.67,4.8,4.62,1,0,0,0,1,5,4.382026634673881,0
561580874092383695,2,1,1.0,1.0,30,5.556828061699537,2.3978952727983707,4.91,5.0,4.91,1,1,1,1,1,5,4.04305126783455,1
562298581962857593,3,4,1.0,2.0,90,5.82600010738045,1.0986122886681098,5.0,5.0,4.67,1,1,1,1,1,6,5.111987788356544,1
562418047487826132,3,2,1.0,1.0,30,5.8971538676367405,2.833213344056216,4.76,4.71,4.76,1,1,1,0,1,5,4.74493212836325,0
562718405196083742,2,2,1.0,2.0,30,5.030437921392435,1.791759469228055,4.5,4.83,4.17,1,1,1,0,1,5,5.075173815233827,0
562907819641129672,3,9,3.0,4.0,30,5.733341276897746,3.5263605246161616,4.97,4.94,4.76,1,1,1,1,1,1,6.405228458030842,1
563246706811573391,2,2,1.5,1.0,30,5.811140992976701,3.7376696182833684,4.71,4.76,4.62,1,1,1,0,1,5,4.060443010546419,0
563268292006599316,2,2,1.0,1.0,1,5.8522024797744745,5.308267697401205,4.73,4.82,4.68,1,0,1,0,0,1,4.875197323201151,1
563561579325525118,3,6,3.5,3.0,30,5.726847747587197,0.6931471805599453,5.0,5.0,5.0,1,1,1,1,1,3,6.476972362889683,0
563814027308620995,2,2,1.0,1.0,30,5.8998973535824915,3.970291913552122,4.45,4.7,4.45,1,1,1,0,1,4,5.056245805348308,0
563864922936990733,3,5,1.0,3.0,30,5.4116460518550396,4.276666119016055,4.71,4.92,4.68,1,1,1,1,1,5,4.859812404361672,0
564274377974292757,2,1,1.0,1.0,30,4.700480365792417,2.3978952727983707,4.09,4.36,3.73,1,1,1,1,1,5,4.59511985013459,0
564281474587681881,2,6,2.0,2.0,1,5.713732805509369,5.10594547390058,4.81,4.82,4.72,1,1,1,1,1,5,5.3612921657094255,1
564542475835793907,3,5,1.0,1.0,30,5.049856007249537,3.9318256327243257,4.92,4.94,4.92,1,1,1,1,1,5,4.787491742782046,0
564639043483141418,3,2,1.0,1.0,30,4.77912349311153,4.394449154672439,4.63,4.73,4.56,1,0,0,0,1,5,4.804021044733257,0
564779036975389184,2,2,1.0,1.0,30,5.8998973535824915,4.174387269895637,4.88,4.91,4.91,1,1,1,0,1,5,4.3694478524670215,0
564807913864754690,2,2,1.0,1.0,60,5.8971538676367405,1.0986122886681098,3.67,3.67,3.67,1,0,1,1,1,4,4.31748811353631,0
564844435225916025,3,4,1.0,2.0,31,5.424950017481403,0.0,4.0,5.0,3.0,1,0,1,1,1,5,5.7899601708972535,0
564924380211338644,2,2,1.0,1.0,30,5.8971538676367405,0.0,5.0,5.0,5.0,1,1,1,1,1,5,4.31748811353631,0
565177389638327305,3,2,1.0,1.0,30,5.8998973535824915,3.1780538303479458,5.0,5.0,5.0,1,1,1,1,1,5,5.298317366548036,0
565233874502784851,3,6,1.0,3.0,30,5.726847747587197,0.6931471805599453,5.0,5.0,5.0,1,0,1,1,1,5,6.212606095751519,1
565644599954468344,2,1,1.0,1.0,30,4.700480365792417,0.6931471805599453,3.5,4.0,4.0,1,1,1,1,1,5,4.59511985013459,0
565717583867938247,2,1,2.0,1.0,90,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,2,3.8066624897703196,0
566095342748806780,3,2,2.0,1.0,30,5.8998973535824915,0.0,0.0,0.0,0.0,1,1,1,1,1,5,5.926926025970411,0
566548245549224932,2,2,1.0,2.0,30,5.8944028342648505,4.465908118654584,5.0,4.99,4.92,1,0,1,1,1,5,5.703782474656201,1
568049789197012466,2,2,1.0,1.0,30,4.941642422609304,2.5649493574615367,4.85,4.92,4.77,1,1,1,1,1,5,4.31748811353631,1
568240178481941266,3,4,2.5,2.0,30,5.049856007249537,1.791759469228055,5.0,5.0,5.0,1,1,1,1,1,6,5.857933154483459,0
568804282571008048,3,3,1.0,1.0,30,5.808142489980444,4.919980925828125,4.95,4.93,4.87,1,1,1,0,1,6,4.672828834461906,0
569077293707368212,2,1,1.0,1.0,30,5.8944028342648505,0.0,5.0,4.0,5.0,1,0,0,0,0,5,3.5553480614894135,0
569183451383157192,3,3,1.0,1.0,30,5.8916442118257715,4.59511985013459,4.78,4.81,4.66,1,1,1,0,1,5,4.394449154672439,0
569489053139938853,3,4,2.0,2.0,30,5.8916442118257715,1.6094379124341003,5.0,5.0,4.8,1,1,1,1,1,4,4.74493212836325,1
569557641370592374,2,1,1.5,1.0,30,5.8998973535824915,1.6094379124341003,4.8,4.6,4.4,1,1,1,0,1,5,4.499809670330265,1
569581554159922370,3,4,1.0,2.0,30,5.10594547390058,2.302585092994046,4.7,4.6,4.5,1,1,1,0,1,5,4.852030263919617,1
570195549062750609,3,3,1.0,3.0,30,5.8944028342648505,0.0,5.0,5.0,4.0,1,0,0,1,1,5,5.857933154483459,0
570208020443569412,3,3,1.0,2.0,30,4.68213122712422,3.58351893845611,4.97,4.97,4.83,1,1,1,1,1,5,5.521460917862246,1
570305497537981707,3,4,2.0,2.0,30,5.8971538676367405,0.0,0.0,0.0,0.0,1,1,1,1,1,5,5.991464547107982,0
570313162895244824,3,5,2.0,2.0,30,5.814130531825066,1.6094379124341003,4.2,4.4,4.0,1,1,1,1,1,5,5.659482215759621,0
571141289630267262,2,1,1.0,1.0,30,5.8998973535824915,0.0,0.0,0.0,0.0,1,0,0,0,1,5,4.74493212836325,0
571202858982575120,3,6,2.0,3.0,30,5.793013608384144,0.0,0.0,0.0,0.0,1,1,0,0,1,6,5.153291594497779,0
571533337600619710,3,5,1.0,1.0,30,5.598421958998375,0.0,0.0,0.0,0.0,1,1,1,0,1,5,6.802394763324311,0
571584519885225281,3,2,1.0,1.0,30,5.170483995038151,2.4849066497880004,4.67,4.67,4.75,1,1,1,1,1,5,5.043425116919247,0
571598171738337849,3,8,2.0,4.0,30,3.58351893845611,3.091042453358316,4.77,4.86,4.73,1,1,1,1,1,1,5.298317366548036,0
571977872591258118,3,6,2.5,3.0,30,5.8664680569332965,0.0,0.0,0.0,0.0,1,1,1,1,1,6,5.991464547107982,0
572530913771194520,3,2,1.0,1.0,1,5.802118375377063,4.941642422609304,4.91,4.89,4.76,1,1,1,0,1,4,5.204006687076795,1
572612125615500056,2,1,1.0,1.0,30,5.662960480135946,1.791759469228055,4.83,4.83,4.67,1,1,1,0,1,5,4.0943445622221,0
572620870722180872,3,5,1.0,1.0,30,5.8998973535824915,0.0,5.0,5.0,5.0,1,1,0,1,1,5,6.214608098422191,0
572733089973738908,2,6,1.0,2.0,2,5.087596335232384,4.454347296253507,4.99,5.0,4.93,1,1,1,1,1,4,5.6131281063880705,1
573737351748791309,3,4,1.0,1.0,2,5.093750200806762,4.5217885770490405,4.87,4.88,4.82,1,1,1,0,1,7,5.351858133476067,1
574562832846093413,2,1,1.0,1.0,2,4.189654742026425,4.127134385045092,4.94,4.94,4.81,1,0,1,0,1,5,5.0689042022202315,1
575177553813624922,2,1,1.0,1.0,3,4.6443908991413725,2.8903717578961645,4.44,4.78,4.44,1,1,0,0,0,5,5.1298987149230735,1
575262161943675844,2,2,1.0,1.0,1,5.58724865840025,4.23410650459726,4.81,4.84,4.74,1,1,0,1,1,4,4.74493212836325,0
575296507654359448,2,1,1.0,1.0,30,5.602118820879701,4.59511985013459,4.98,4.97,4.89,1,1,1,1,1,3,5.003946305945459,1
575323635538805522,2,2,1.0,1.0,1,5.564520407322694,5.726847747587197,4.94,4.95,4.92,1,1,1,0,0,3,5.017279836814924,1
575410155636588388,3,6,2.0,2.0,30,5.030437921392435,3.58351893845611,4.92,4.92,4.94,1,1,1,1,1,1,5.272999558563747,0
575662739710922304,2,1,2.0,1.0,30,5.883322388488279,3.6635616461296463,4.92,4.92,4.85,1,1,1,1,1,4,5.0689042022202315,1
576093855337848259,3,2,1.0,1.0,30,5.823045895483019,3.1354942159291497,4.78,4.83,4.7,1,0,1,0,1,1,4.859812404361672,0
576779694848403067,3,6,1.0,2.0,30,4.248495242049359,4.543294782270004,4.74,4.73,4.64,1,1,1,1,1,5,5.198497031265826,0
576997675656254818,3,2,1.0,1.0,59,5.153291594497779,0.0,0.0,0.0,0.0,1,0,0,0,1,5,4.948759890378168,0
577164177523405787,2,2,1.0,1.0,30,5.846438775057725,0.0,0.0,0.0,0.0,1,1,1,1,1,5,4.02535169073515,1
577568858041619516,2,2,1.0,1.0,30,5.8998973535824915,3.5263605246161616,4.68,4.62,4.68,1,1,1,1,1,5,4.709530201312334,0
577657240307522892,3,5,1.0,3.0,30,5.262690188904886,4.454347296253507,4.74,4.87,4.78,1,1,1,1,1,5,5.087596335232384,0
577717132178906992,3,2,1.0,1.0,30,5.8916442118257715,1.3862943611198906,4.0,4.0,4.25,1,0,0,0,1,7,5.402677381872279,0
578223960441464261,2,2,1.0,1.0,30,5.8944028342648505,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.8501476017100584,0
578232463793806043,2,2,0.0,1.0,30,5.8971538676367405,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.828641396489095,0
578233382580796409,2,2,1.0,1.0,30,5.8944028342648505,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.8501476017100584,0
578237716651086045,2,2,1.0,1.0,30,5.8944028342648505,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.8501476017100584,0
578238538589149693,2,2,0.0,1.0,30,5.8944028342648505,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.8501476017100584,0
578279798758765693,2,2,1.0,1.0,30,5.8971538676367405,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.828641396489095,0
578284172312341665,2,2,1.0,1.0,30,5.8971538676367405,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.828641396489095,0
578284927659450910,2,2,1.0,1.0,30,5.8971538676367405,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.828641396489095,0
578288348952271368,2,2,1.0,1.0,30,5.8971538676367405,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.828641396489095,0
578327925011346119,3,4,1.0,2.0,2,3.258096538021482,4.007333185232471,4.76,4.89,4.73,1,1,1,0,1,1,5.537334267018537,1
578338335733827926,3,5,1.0,2.0,30,5.5909869805108565,3.4011973816621555,4.83,4.67,4.67,1,1,1,1,1,5,5.030437921392435,0
578430230117365467,3,3,1.0,1.0,30,3.5553480614894135,0.6931471805599453,5.0,5.0,4.5,1,1,1,1,1,5,5.420534999272286,1
