"id","price","bedrooms"
817419227535954816,140,1
8173001,150,1
30089412,275,2
782300583829333120,235,2
974811871625926528,98,1
1956677,185,0
53650203,200,1
897861455839507712,118,1
24633702,75,1
1004126711970319744,36,1
850655651403503488,51,1
46401930,60,1
22567430,139,1
744846781531655808,125,1
43310275,191,0
877278750479376384,227,1
49177425,200,1
49626477,72,4
45013494,191,0
38385758,333,1
1045264052858146816,99,2
42108730,125,1
18858192,80,1
939855407243622400,70,1
1129406858712912768,508,1
25425106,120,1
884721612951593472,205,2
52749770,265,1
14737992,45,1
42689810,235,3
739112539830946304,130,2
583316946369555072,46,1
54318636,131,1
736732701163914752,87,1
52466688,494,4
48111149,300,2
1084681359373913600,92,1
1062204874827086464,200,1
1232060208449830912,100,1
887917763854717184,164,1
767231878009646848,115,1
1067183558456275840,400,1
980581231424651392,38,1
1071779724860363904,156,2
738673555884916736,250,1
32847146,65,1
735638043453159168,200,2
911382296831667712,87,1
999774727861426816,300,0
1007442859572150400,46,1
49616488,175,1
24042844,65,1
720984712450297600,223,1
20870510,75,0
919010726624168960,88,1
4033444,130,1
822627637431135488,92,1
1176742148306401024,65,1
1067193514859480320,411,1
1215122,95,1
1067185371259851904,400,1
844243178408061696,314,3
712127,60,2
30793033,75,1
561411694369629376,80,1
570496731191437248,82,1
30594172,90,1
678307673647236608,52,1
30537134,104,1
9079871,134,3
28629956,60,1
794976846491282688,295,3
1018833092259385856,236,2
896504117378380928,241,2
36647,85,1
1210337064232565248,50,1
8541991,95,0
624564459912553600,123,1
27731269,173,1
861656813587780352,105,2
17370778,150,0
646258324909440640,250,3
674591377934202496,114,1
843497974878019328,108,4
50865450,99,1
4538012,85,1
4753866,117,1
2909117,65,1
2806791,56,1
22574255,55,1
43374989,34,1
1166512552083774976,299,3
53633241,73,5
676689406802185088,119,1
1210342922025144832,50,1
713836647349232896,120,3
1217729640458597120,138,2
37462923,285,3
48985558,69,1
999771804203262080,301,0
827391451404632832,46,4
614440509928289280,70,1
827410471206749696,45,4
622350469075907200,95,3
649814577876399872,83,1
1196566569445690112,565,3
46381862,42,1
1000140168422601088,103,1
945201137880063744,91,1
53282903,100,1
52860062,158,1
43766248,60,1
1077609889483335552,276,3
16134738,83,1
25543393,299,3
727602214221214208,238,1
47814460,64,4
810599025363829760,94,3
40986707,220,1
54129568,186,1
30234773,45,1
756315002691618176,508,3
52885971,96,1
682739715009522176,196,3
5806273,80,1
20092176,89,1
1177676646194169856,99,1
862309823830890496,221,1
51197475,176,0
658952579841691392,39,1
18286926,148,1
50240781,44,1
722748515511570048,47,1
46127578,250,3
1170887,175,3
659139831841951488,45,1
41125441,186,2
50467092,85,2
683856808253507712,110,1
47454498,78,1
1065762399416234240,999,2
695793844031730176,140,1
699287688809132416,299,3
773109547703733504,98,2
52072231,60,1
983222100068174336,150,1
40922585,60,1
798131035300073984,65,1
802886228752307328,99,1
551494862092193856,106,1
22652698,106,2
4790969,70,1
772730056277365760,88,1
41790722,205,1
4904582,40,1
827421307845904768,44,4
20437726,47,1
987774238584422528,49,1
44249049,109,1
1094010528655760640,334,4
802222492461534208,189,1
2093304,150,1
999770779083944192,364,1
19696674,80,1
4968798,44,1
768239303625460608,150,3
571805879005480128,350,1
13808262,55,1
663718440837696384,68,1
42812068,499,4
13424027,200,1
52749804,282,1
13769545,65,2
31224224,70,2
593628573423529856,99,1
52749784,285,1
4756551,118,1
34907354,71,1
41725492,229,1
43878868,48,1
48253767,60,0
35114037,85,1
725174632104784768,225,2
34592997,76,1
1000527402102579456,97,1
556960737995069312,242,2
862309841720454528,262,1
1195915665649727232,1007,5
53817954,70,2
50775933,225,1
43375941,36,1
1160246264827815936,92,0
51915213,150,2
7919372,176,1
843041198653798400,40,1
53901427,75,1
983009497238305792,106,1
649312397859851264,89,0
624197678735957120,70,1
27416658,140,2
52517517,90,2
983261804912264704,267,1
963369737715683328,91,1
1096015826578780416,72,1
600013989830559232,87,1
904891464938130432,123,1
711043549546928128,150,1
3489242,40,1
1232732872159054080,152,2
53150666,322,1
764649300374679168,230,2
21384768,60,1
1003700405706338304,46,1
1037695732080839552,313,2
21121438,55,1
6867325,49,1
1069085193397966592,47,1
954300903722087680,50,4
15301517,53,1
48983715,73,1
13554710,70,1
45954683,46,1
7483910,50,1
27295492,80,1
998789259734857472,140,1
983015315046769920,126,1
35608098,66,1
701478587424915584,37,1
1870228,100,0
908718589831607296,150,1
10634636,70,1
48011354,161,1
1005472293004395520,45,5
23761707,77,1
43381881,50,1
863368962371246464,43,6
591632776960108672,74,1
605720639370929920,87,1
3519172,250,1
1001442118570470016,311,2
934644132328153088,190,4
1133425427934157824,179,1
11790047,98,0
862665135567530112,180,3
757429076597893248,253,3
22245492,150,1
1234694640935764224,231,2
805909159182986368,49,1
1210615469034170112,44,1
42586747,48,1
983024712306305792,106,1
11791673,114,2
28346829,55,1
44032673,38,1
946819777113900416,141,1
1034736556236283392,100,1
723396979906254208,45,1
35654798,50,4
677538041688162688,250,2
805889615351241472,219,1
8045552,77,1
24889024,138,1
39896685,225,2
53633109,70,5
973328245446103680,107,1
14933521,128,1
53594675,125,1
40889145,170,1
17958414,160,2
1016707139766409344,159,1
937842682975806848,152,1
1135607907287837568,174,2
585116610819537408,300,3
19808524,60,1
40922899,60,1
1036195335901188736,262,1
1000159308811483520,93,1
48998267,69,1
42498484,60,1
5783517,128,1
1004966777244088448,999,1
714936072143571712,518,5
708005695505462016,60,1
94783,140,1
45506170,139,1
24369857,80,1
1183484831934400256,578,1
47832340,55,5
697768254837542784,137,1
802469165911414528,43,6
52367668,230,1
969083574093441664,55,1
862431286345139840,395,3
1134203154269528192,375,1
1094248768330563968,70,5
1113975653556242176,225,1
39871722,41,1
432823,250,0
1102934542095541376,197,1
35863145,1117,5
568661,90,1
16659292,87,1
54144015,283,1
53471515,43,1
640594356794505472,250,3
9920363,485,5
690037658614567296,250,1
545552773407024448,264,2
627897706345601024,91,3
502887119852003008,91,1
4928303,146,1
53874130,44,1
618599774783838592,162,1
1065782226324337664,999,1
14341397,115,1
13825154,154,2
670343762862892928,150,1
555681857754079360,450,2
824505288280530176,40,6
22109870,82,1
562884903457128960,160,1
46055732,34,1
1033928058346993792,200,2
1004977759124184704,999,1
8942467,314,1
873916511344650752,260,1
897096495164150656,82,1
40322951,43,1
1065769971445201280,999,3
808885374393371904,200,1
993602358246276992,79,1
46171697,55,1
631097874868219648,75,1
881373748568820096,56,1
856629934313611904,245,2
723486009288550272,43,6
863733005126162176,750,7
9051437,100,1
864566497706115584,58,2
53874529,43,1
660056513559633408,150,1
1025562306847191936,99,1
1046881470236820992,104,2
1206607880457065984,250,1
12267599,133,1
23874196,55,1
48811129,115,2
50229577,39,1
783565797144842752,172,2
43170046,160,3
4498927,130,2
1000190119235265408,102,1
52611423,90,1
18753406,69,1
43366319,40,1
21257726,87,1
53601751,89,1
47720387,68,1
42587306,65,1
1065734338333399168,999,1
988588059461180032,55,1
53858082,45,1
623222466272185728,140,1
1034762851428251136,251,1
328744,237,2
36695857,180,2
40911813,150,2
1068340630451313280,243,1
1193487142529551872,129,2
44035515,213,3
53320871,47,1
30702384,140,2
29260051,73,0
917375093575662336,55,1
892982419216339456,125,1
1004960466960763520,999,1
732081188915968512,3000,4
668246733213442560,194,1
46270175,70,1
50014718,345,3
1000230148497453696,94,1
47000799,114,1
53755563,87,1
627626874539824512,195,1
39535604,37,1
37297150,140,1
2123079,100,1
53857512,56,1
10701027,175,1
827397575907392896,42,4
1187643,85,1
1000534119786719872,92,1
999773287760551040,300,0
1065758362601303680,999,1
723029810986239488,46,1
921754895372312832,86,1
53596672,72,5
1011479433844246272,291,0
19566557,92,1
53471519,47,6
48812738,160,2
1004979528339732096,999,2
43152182,108,1
52286422,135,0
989229659443295872,433,3
998760962620102400,48,1
1004983321950071168,799,3
1173497139301669120,140,2
1072539443769246464,237,1
31473340,71,1
1944155,167,1
806488692376849024,137,2
23718065,70,1
1046374361837811328,312,1
12829063,195,1
17624418,150,3
732412230246403584,135,2
1004986421761369856,799,4
2637533,264,1
950316243638576128,225,1
32037,139,1
1065778832869907968,999,4
897171274730049664,80,1
13055856,150,1
48658534,246,1
659377270989336576,140,2
801466561343424256,172,1
51290734,41,1
661706684975350400,165,2
903755664653316480,382,4
946854895172504448,141,1
51464250,101,0
10357730,113,2
1096026449962984320,72,1
916854231447228928,171,1
47844167,50,1
1267954,200,1
7651547,271,3
950613063933116800,55,1
50728845,300,3
1011480382401571328,301,0
37200571,110,0
31670943,65,1
946835117805283840,150,1
52771412,245,1
54193549,100,1
901609055054730368,183,2
946144788291423744,150,1
1161143134664327424,138,2
820391438673266688,138,2
679032744499422592,115,2
819586023258001536,166,2
34604981,89,1
46270554,50,1
988598692790659840,55,1
936242589592828928,120,1
1206599900300233728,650,3
710185881341802240,219,2
1003605509170725504,215,3
659813590472610816,41,1
7968983,245,4
1145638408709879552,95,1
618023128301471104,869,4
14557504,199,1
1000350053844887168,86,1
1003605108747472768,192,2
50813895,292,2
924813434785477504,348,4
1220949643970349056,160,2
40203774,150,1
286662,120,0
14746280,200,1
918887902897937408,230,1
53198670,100,1
53620932,41,1
46430844,150,1
924863660600140544,291,3
50480214,260,1
683326142665670784,60,1
1205103,150,1
28359897,150,2
740754,100,1
602847514991741440,210,1
919079290929930880,55,1
822040136625069952,164,1
1011479899961695872,291,0
891954955953617536,201,3
778457317754893440,160,3
53043735,175,2
711458538534059264,90,1
1000342028803764352,88,1
1083232309817492736,58,1
1200992643181522176,450,1
1083255256578343936,35,1
1036133789600061824,245,1
823240139168836992,245,1
48989915,69,1
1182922585884725760,63,1
746896926309492608,42,6
17097898,55,1
924828664361603200,330,4
1036309838728178560,135,0
973363318660197120,114,0
37889951,640,3
626940120481689344,126,2
8741124,70,1
34742861,102,0
645615045587314944,205,3
18824754,85,1
571725114860159488,79,1
52154854,145,1
904999753199429120,776,1
904999024053053440,776,1
9725508,179,0
1146410282056282496,140,0
34907479,109,0
711099239733543936,90,1
1011465266199320064,542,3
1921859,163,1
1046372475682855552,302,1
1581579,325,2
37297049,99,1
1036949890162558976,112,1
555028278236378176,46,1
883358284050364288,83,1
1122824149047065856,219,1
1191302235718818816,60,1
44594212,50,1
41909568,143,3
11905096,70,1
660052120631955328,104,1
562418047487826112,115,1
37330856,92,1
1010237549953170560,138,1
583318124446202752,46,1
2965008,495,2
51987334,86,2
49228423,78,1
48767472,382,1
683368120186220928,169,2
53150648,274,1
8522933,172,2
25141552,58,1
1179802084308327424,195,1
673759129204949632,124,1
35619073,105,0
874129511957862784,67,1
593684843078544128,320,4
857576331544501248,147,1
1185525,90,1
8323015,116,1
4753639,127,1
44415969,249,2
46797041,38,1
49781710,42,1
44283460,189,2
871177819664985088,55,1
1137753306931860864,140,1
984547070140734464,379,0
12794791,98,1
705749,78,1
13827959,88,1
555040866773492352,45,1
5083907,60,1
620127898324451456,62,1
50464835,110,1
5748301,95,1
578946747998659712,130,1
34737998,98,0
2947668,42,1
555036643800097024,44,1
50806836,185,2
862309850904527744,223,1
27057790,45,1
54001498,195,2
583326605313745408,47,1
747699872345968768,65,1
53494398,32,1
7053502,192,1
45493732,69,1
1133994169809872000,110,1
601400178545759744,131,1
1100802109442151680,53,1
30593915,104,1
31313105,236,3
44917765,72,1
680586350161739008,44,1
45425730,129,1
724635668635496576,120,1
40759693,240,2
14163352,100,1
32241239,140,2
984190096737619840,67,1
875426090400369920,123,1
49350342,75,1
1023371010670890240,60,1
948074897183249024,189,1
34278935,140,2
1137614642795418880,138,3
578923571089407104,136,1
1119990552003968384,45,1
550923487986078016,135,1
765087818851158144,250,2
16488787,144,1
10253159,249,4
10478526,126,1
20124372,40,1
33469797,125,2
866859234391760000,245,2
980578515043030272,40,1
995839463172093568,80,1
37218076,85,1
916555518023005568,198,1
893129836556260480,95,2
1135764584124579584,55,1
45897458,239,3
755086539734518912,99,1
747679721740067584,77,1
53494412,32,1
887939034837879040,176,2
773899230684455424,81,1
816222714338964224,138,1
640801236656094336,120,1
43371304,80,1
744770529833440512,39,6
26274490,45,1
43479666,96,1
54370566,110,1
53477960,32,1
42023288,150,1
762771372362452992,34,1
943780020325684096,58,1
613808562601795968,150,1
52471756,90,1
831215011193019392,136,1
42693824,38,1
924847224718527616,311,3
816768813156134400,67,1
950857524230310400,61,1
53831600,359,1
716297192374117376,88,1
845739414386723072,150,1
1083605109713340032,130,1
7205064,65,1
980579353755994880,35,1
53997433,173,2
10082057,55,1
674341420002595200,160,1
555025453219072000,47,1
35840564,170,2
21619569,141,3
47250831,68,1
980567677086176384,42,1
25571627,140,3
9675064,80,1
982692088582914688,45,1
810942559329102208,69,2
673786603652497536,46,1
602780849247393920,180,1
43878655,36,1
630539037367901952,167,1
34234215,100,2
53900513,55,1
893612274665070080,136,1
869681711796123904,70,1
15641341,47,1
593707497430332544,231,3
49873851,52,2
795905156272901760,85,2
30700892,80,1
1224416899415264256,60,1
638405806968345984,220,2
670433084394073344,150,1
792127771538948096,95,2
46548617,50,1
555030246357854272,47,1
53409435,82,3
53114007,115,1
1167434359005498624,640,3
43937175,118,1
571141289630267264,115,1
1231068501731573504,68,1
45519132,48,1
47286267,85,1
26295421,50,1
44408295,104,1
12053427,99,0
637744816439999104,120,1
843524853173974400,69,1
742712860134731648,40,1
1034127602506574976,350,3
942394186707379968,82,1
33835992,69,1
41485666,89,2
43821239,50,1
698473836731921536,338,2
956116282739680512,175,1
1186805962669590784,120,2
976804722089314944,86,1
1141969613730032768,125,2
19748553,50,1
52444890,78,2
267652,60,1
1075121994400859008,39,1
47848650,75,1
18375685,150,2
44251069,75,1
53073848,227,1
5397568,182,2
12747434,45,1
40425172,108,1
44631028,160,2
44394499,35,1
676206857756954752,88,1
743331614628195968,78,0
32636494,200,2
17669480,199,0
13451379,75,1
6225766,377,2
44440915,60,1
1011480142170843904,298,0
999774263993715840,304,0
808441658598537088,78,4
766197503813329152,47,5
39031849,109,1
1094895605343224448,300,3
950567742914393216,175,1
1164702375199891200,766,1
1.157276044204e+18,72,1
2093064,140,1
53457920,125,1
45318765,92,4
967314574792420224,39,4
20479960,99,1
33581628,117,2
1188015017416675584,160,1
53221519,135,2
53886001,134,2
828797602316326656,160,1
796660992700511360,190,2
930936774595626752,40,1
1038567908768979200,120,2
28085121,120,1
578656399549614080,176,2
1215284534623966208,224,4
32381165,575,5
1015914743801328128,110,0
52426248,135,0
13047541,40,1
34493830,100,2
22096182,50,2
16793649,97,1
800225555580524288,235,4
8152916,113,1
38947926,70,1
46269173,50,1
999771308036502272,303,0
1163866051735058432,474,1
1075473924997288064,69,1
660042195395876608,100,1
880072783308872704,66,1
11753760,122,1
1074629997234868096,51,1
20364240,62,1
1117408615752781312,428,1
1004994819197830272,44,1
648775559661516160,300,2
962939782996570368,48,1
168123,175,1
1164466950268464896,1036,1
630782288962640000,75,1
50154380,245,1
53920233,89,1
50504251,191,1
3060297,99,0
999775215264479872,303,0
201992,190,1
1021005399623276544,158,1
1016155985925140352,100,1
10268073,103,0
1074678923619676928,51,1
1074612153952472704,51,1
923815513633030272,836,5
593999597558147840,244,2
868569804607766656,331,1
963017194270461696,49,1
959487299573430016,240,1
1039199155693798272,366,3
757228774711849856,226,1
1096644441308147072,96,1
1009723858617949184,43,3
1009191708524896000,291,0
9111254,77,1
19803208,150,1
18386307,110,0
42249744,600,4
1075439438887826688,190,2
1225516025725899520,136,2
14839995,300,3
50707891,49,1
921673175182304384,100,1
23045873,240,2
772531408930885760,73,4
1102213432685162368,47,1
52331944,80,4
920302144753984000,100,1
999772794962783232,297,0
23957636,292,3
22582841,291,3
784023302325164544,95,1
920363020026592128,102,1
1000637485791641856,298,0
115748,110,1
1074301885957315456,478,2
21076625,73,1
542642150642856640,140,2
726679319187119744,343,1
857920249258512640,88,1
917508855013718784,65,1
45730924,76,4
1054463012526523264,151,2
10085478,303,0
999772274871964160,297,0
984877132975580672,155,1
557486369436961024,65,1
15568616,100,1
768306193048547712,48,5
52788498,162,3
6634590,250,0
643479175182355328,291,0
30003453,175,1
1040580248552704896,349,1
1102215746556347776,47,1
10229444,75,1
1046268856354547328,302,0
518566,89,1
920400184300743680,102,1
1.049282302817e+18,105,2
30393171,299,0
830017168506351488,45,4
827670335196395904,604,3
1010194712660417920,49,1
46119792,46,1
49227835,73,4
1135553540868223488,108,2
708784876021513600,139,1
1000321909937207808,92,1
1176809653170272768,49,1
4711070,125,1
897112860184859392,100,1
3339273,105,0
684777616434180608,105,1
1022483965679358592,386,2
664397229263148416,349,1
387666,99,2
54173093,115,3
29814549,80,0
20356917,78,1
882162955844006144,199,2
46120337,46,1
907998178838818304,140,3
742550372170721920,198,1
1117406325382308480,429,1
771769539082342016,76,4
776100096406999296,76,4
49099609,237,2
53809925,49,1
19787245,161,0
8992894,950,4
46006972,62,1
974770300889213184,197,1
815887888022331136,65,5
1001533396986647552,285,2
11649232,250,1
1188339530782972672,300,2
1024001423989945856,600,5
1021301450026541184,140,2
8816022,393,3
1155027614662331136,695,4
3272201,280,1
44461963,269,0
24477757,145,1
4016173,110,1
1137635524001417216,46,5
197942,220,2
1075503942306453888,69,1
963014343927501824,49,1
1102214269929335552,47,1
4515111,240,1
1116980599219165440,204,3
49138581,164,1
1182829365209597696,78,1
759330035769383296,97,1
1102215012001189120,47,1
1035374774860667648,459,1
934097609926045952,175,2
791250597874813440,144,2
3309982,240,3
576645744639819008,195,2
705701235826157440,58,0
835393343317015424,154,2
731279097670482688,60,1
9899132,207,1
13260699,145,1
1110812985628441984,49,0
53737403,199,1
5106749,110,1
51691286,70,1
41710457,95,1
903747148313828352,366,4
903729588849696128,355,4
817571435911571072,169,2
1012610921280338944,503,3
42041277,200,1
731342456361090816,198,1
882325223426565888,347,3
629099709887557120,195,1
1040635398308831232,546,1
51608080,250,1
50144872,73,1
1066168270350940928,190,3
995733475171860736,688,1
909413687382641920,155,1
25940097,1350,5
35289004,135,1
1095776782918899584,68,0
14152775,130,1
794381586846683008,543,5
43553341,205,1
1198605237182538496,75,1
22082903,90,0
49293503,47,4
14882046,155,1
978443139173660288,110,2
798846714750588032,48,5
1479283,99,0
798764378145311488,56,5
13042637,160,2
822309277505612544,41,4
45550545,107,1
12606349,161,2
560239229723612032,51,1
810830154939980928,250,2
25221993,222,1
702151942322613760,361,3
50196868,180,2
3922417,99,0
768142095591838208,47,5
20969532,88,0
1336223,99,0
1617443,65,1
40080502,73,1
827550929803566976,110,2
1060380321196854784,43,1
1217377258149579008,68,1
798855206265058304,47,5
834211463376372352,634,3
51639443,150,1
1177486331917684736,148,1
783197230697315712,354,1
48267691,44,1
49141926,60,1
53893056,174,1
9093219,96,1
1055444597484933376,235,2
8530517,151,2
766219331239655168,44,5
47356150,165,1
827442154457479936,114,2
1039876194157328384,146,1
1043030167024241536,150,2
862230618495914496,52,5
48451638,40,1
2683758,105,0
501357829718388864,81,4
1117442021894114560,213,1
659310625338344704,140,1
1185648435788792320,164,2
3636601,99,0
810211455758594304,120,1
6500246,65,1
50273161,55,1
811556047392409472,245,2
917280232416284928,110,2
1102210210178488960,47,1
820836842720958848,80,1
46790253,67,5
827438472468771584,110,1
49628798,91,5
12110663,94,1
1197192193855074816,313,2
46120125,46,1
1117561089485142912,208,3
780362835164973696,66,1
1164315498503909376,818,1
18506841,400,2
49014923,175,1
45894834,46,1
1177545900726840576,68,1
21398486,200,1
750101014637158528,159,1
849315412913343360,170,2
498052,149,1
50439191,82,1
1011438069617948032,112,1
827423858824146688,105,1
10035471,249,0
6608246,200,2
46849410,68,5
1232921678813330432,165,1
37085182,120,0
919539874798990336,104,1
39839813,215,1
648002347981302400,160,2
51905886,509,1
902190686960271616,100,1
1037752289988422912,416,5
1145818787251204992,60,0
1010201807138185728,59,1
918089480833410048,55,1
32189288,270,1
30685870,64,1
868788073943141504,50,1
918366430524968320,194,2
886439728772953472,50,1
1131389554169623296,479,1
1074619417150921728,51,1
1000126313762418048,690,2
1035374176350450432,408,1
727393508691090688,361,0
1113096700515024640,1666,1
648377407209324800,172,1
50395307,230,2
20403568,130,1
890443345054045824,198,2
965903065559481344,275,2
19803042,194,2
37250030,120,0
1032976367040053760,43,1
28489062,219,2
1056445,500,0
698672087827554944,75,1
1082657949191521792,507,2
213330,205,1
21264903,96,0
1189069319929009152,49,1
1034533949807489664,399,1
9355498,140,2
6645788,250,2
1117411104238983296,454,1
647623852337935360,130,1
52125718,350,1
45091598,120,4
21296642,225,1
15003711,69,1
962941722185189248,48,1
21230688,130,1
1137191685419246080,37,5
40474691,200,1
550026488081973888,100,1
16883129,69,1
3404897,80,1
31758231,58,1
8299030,50,1
895763631484404736,147,1
48789001,255,2
594172219609059968,87,1
699498492683663232,210,2
45953196,46,1
20171179,250,2
827462961830020992,110,2
51170178,73,4
54364623,299,2
27891791,129,2
20915909,439,2
842691777475545088,240,2
900520830626055552,291,2
23842721,79,1
761590468027663104,402,2
39685422,207,0
253332,268,1
723709,80,1
1125224478670531328,72,1
39969287,68,1
1004996944604302208,44,1
646458,100,1
20590800,55,1
53039467,94,4
694277163270989184,69,1
835399203351779584,307,2
550653,59,1
1008785772699560448,46,1
903724195839405568,295,3
916935346150480128,200,1
828735698492665600,75,1
1096592978406112256,38,1
911059653094636544,116,2
882345223890919296,278,3
1230580157204357632,825,2
12051116,199,1
41048681,169,3
768133497496995456,43,1
1010200773712690560,49,1
988779195290030592,46,5
1113186084971222912,225,1
34705719,64,1
32474951,250,2
798819132744121856,49,5
1176207245947448832,263,0
631823229287186688,202,1
752908864541788672,200,0
1020238807362460288,48,1
1152028214696276864,125,1
53646749,78,1
1026192661049073792,414,5
48996689,169,1
1086423366623329024,55,1
50475919,205,1
1189826674664169728,334,1
1094338015491551360,50,0
1016151137833274880,200,2
45345628,350,1
21383288,99,1
871663274448137984,140,2
51669628,456,3
37720576,120,2
1217386314089542144,68,1
45480607,175,2
1014462136213201536,41,6
1151463058052789888,115,1
827459282145425536,110,2
782597410395790976,80,3
50446911,36,1
817320349485433088,42,6
835577662030310400,154,1
744733352328495360,140,2
1074679697760252672,51,1
6505927,174,2
49127236,360,3
719495891698342016,249,1
33883497,259,2
2254817,125,0
46671066,44,4
45952953,46,1
4492303,180,1
1040631383494755200,403,1
770949487661505280,450,2
21732716,24,1
15734793,54,1
3279671,140,1
1030353867053493760,354,1
140133,296,0
866773461643841152,171,2
576153568564908480,500,3
895435303596165632,195,1
995733260147443840,758,1
680280955847184000,52,1
982411705499481088,141,1
1080453335264829696,712,2
898351328210904064,254,2
1017079241660751232,40,6
528015431954888384,80,2
689633473864030208,49,1
263888,265,1
790689611092002944,150,1
1004993904718985216,55,1
653115959913997952,100,1
1100037283310542976,53,1
49840515,99,0
53810195,47,1
53081378,250,2
629196150330969472,187,2
834659504424086784,185,3
594992794630052224,150,1
588550970022904576,143,1
9381657,54,1
21182937,93,2
50744270,56,1
995268785620684800,44,4
1060540532486354560,79,1
52283472,199,1
888668264357618048,182,1
40839416,93,1
995245033664433664,45,1
1096488968245433728,34,1
900574988513659392,84,2
23130144,100,1
9806634,91,1
1090719722431358848,125,3
891186174340352256,347,3
702151892808700288,363,3
793077319627619072,180,3
1010199392593288192,48,1
1164090458834850560,158,2
45907342,46,1
1067203678034406144,387,1
1030353300340142464,472,1
5873714,175,1
21676677,130,1
32937780,130,1
903716640338198144,295,3
53809708,49,1
43310098,200,0
1150730553155330048,71,1
23841481,642,2
912717631989480960,232,0
227495,150,1
47115606,39,1
30393609,468,0
45344367,349,1
1183482985024676352,713,1
1077534747756179072,123,1
1070455000815882752,37,1
3323189,635,3
603547987619834240,121,2
1115264637269825152,90,1
10055925,189,0
47042494,406,1
843480553751622528,175,2
866879869677043072,250,1
1111070044294135168,319,1
50744441,170,1
835395801941690368,154,2
10052587,221,0
46280185,95,1
52795626,608,0
51705943,128,1
978996864491722624,250,2
37319489,93,1
762482097617218304,645,1
38875424,177,1
1060477773287184512,200,1
46899354,34,1
676705749178508800,363,1
1167458535549770240,42,5
15815905,120,1
850617808482066688,39,5
15345019,7500,2
43310301,190,0
975990,300,1
1036374813343214592,799,1
51383927,118,1
31457396,67,1
850619180497787520,38,5
608153789298309504,200,1
835573108021873920,154,1
69894,164,1
16174233,171,0
50307683,37,1
593539441379982592,65,1
31311422,196,1
52772214,636,1
1035941494843178240,349,1
835579941265399808,154,1
833458528952634752,162,1
548511865075106112,64,1
1.183481342376e+18,470,1
42688012,164,0
40731114,180,1
772924691509673600,370,1
800130194293808640,239,1
954338450548949120,158,2
1067282381280768512,479,1
30394403,309,0
3091425,100,1
44558113,58,0
981215096714560384,595,2
8.4648357775e+17,199,2
16226219,173,1
762384139940705792,364,0
1115372362964057472,88,1
1229523606564646656,150,1
758848341186428032,180,1
27785327,125,1
10032487,120,1
1143642080325430400,180,1
665940355853174400,33,1
1076020923987011456,145,1
46725288,62,1
8861269,170,1
45471095,390,3
962189814042077824,163,2
625137784525256448,92,1
989765508396697984,45,1
1035513445878037888,676,3
989939161066242688,226,1
4621213,188,2
23810398,83,1
1117458059379181312,439,3
50488088,139,1
1034113003712981760,292,2
15374506,120,1
9022913,219,2
823799350649037568,110,3
800738837396327424,165,2
24177410,89,1
12272850,162,2
835567833010405632,154,1
3410516,186,2
50359042,167,1
635383523425875584,141,0
48317954,220,2
23631288,181,1
1050469840170584576,408,1
816753648317536000,202,1
1176808518687530496,49,1
10165181,228,0
811609212876146176,200,2
10057826,225,0
649129686097497472,396,1
39485858,147,0
595528055387349120,225,1
6327222,55,1
41997533,326,0
45990473,58,0
1053591611410336384,185,1
1190418190586588416,334,1
987053145441509376,419,2
1111521365863732736,311,1
35863336,145,2
1142715650032375040,114,1
54376286,155,1
1117395358984269568,291,1
41353712,140,1
10034187,203,0
52231615,150,1
52514819,130,1
16201959,362,2
13745644,550,1
994893884507627392,563,1
29905155,125,1
660082095537116544,98,1
972443650532062848,480,2
828084046100883328,234,1
1014504410944581504,120,1
16769229,115,2
47042517,411,1
4559096,195,1
48328710,145,0
1193016130087171840,75,0
3652230,100,1
15234773,115,1
1189624020069286912,334,1
707176930993535360,116,1
1040632162395888640,536,1
868570296963582208,358,1
773993,85,1
18499074,90,1
53809811,51,1
42667303,135,1
799196986985425792,42,4
799162258800932992,46,4
992917500054796032,90,1
51000097,120,1
643473669546971264,243,0
650139894928176896,500,4
6.03858956459e+17,100,1
1724731,275,1
706670190539378176,325,2
5040653,150,1
47444016,364,0
770898598733119616,209,1
1055653489529918080,303,0
1183486057542832640,488,1
1219678413617398784,180,1
1109635962297154816,130,1
9806606,92,1
17951580,181,2
590126936263587968,41,1
1141501053040411520,130,1
731729526869469952,214,2
50437750,43,1
43420963,150,1
842802021893434496,42,1
791933017132228864,383,1
1090796650803365504,70,1
49247483,178,1
853269117514653440,42,5
51175460,120,1
53045250,839,2
53644375,75,2
53024626,40,1
809457478921671296,200,1
49179068,296,1
799180555434739968,41,4
590106698688286464,40,1
7004408,150,1
10038170,225,0
762474821456521472,513,1
19118963,158,0
1183319735897163520,334,1
1112944929336437888,77,0
49291302,195,1
1105462821419503872,204,1
45340304,511,2
47313887,350,3
555253571958535936,230,1
30393882,309,0
835398504063119744,307,2
1004995995724745216,55,1
66008,190,2
1229671100791219968,176,1
17679822,165,1
19382819,138,0
51814326,36,1
715843557995962624,214,4
976945254781698304,150,1
662169111240753920,44,1
51913269,39,1
50403963,69,1
25371790,250,2
945943800810865152,70,1
15820512,135,1
6337001,65,1
894909051395582848,314,0
3873451,471,1
30393322,358,1
1132730275548268672,85,2
40350292,210,1
835570488162539136,154,1
728959740839453312,309,1
51485535,99,1
44355095,273,1
817580985819220480,140,1
1171012769356179456,800,3
1189811230878500608,334,1
1040635049962950784,430,1
1189866576794192896,334,1
895648087137862656,78,1
