"id","price","review_scores_rating"
29592768,95,4.81
43831018,579,4.97
664497748383780096,100,4.4
49627000,163,4
871658809501519232,336,5
3052426,130,4.91
11014346,55,4.87
750710871111682944,191,4.79
1026932842296933504,84,5
19069305,95,4.83
53574876,108,4.74
50568691,597,4.83
17122439,98,4.85
1097114648877714176,185,4.51
976134439875101440,112,4.69
54303183,79,4.75
542640652151641728,81,5
53921578,259,4.64
39363832,85,4.81
1177354623291132928,165,5
1031252846776033152,204,4.9
22436287,108,4.73
28897533,36,4.4
1011653407610821376,113,4.6
1306570,115,4.55
50454030,186,4.83
32742238,41,4.53
17122054,119,4.9
1177495468022051840,155,4.88
42927825,267,5
882024572784290304,225,4.85
820337097299251712,25,4.59
974595688545830528,116,4.7
45977309,45,5
25071168,250,4.86
1170440093103733504,154,4.69
966021427249868800,250,4.88
679604722787295744,50,4.22
7265079,181,4.94
50745200,150,5
613625022147622016,295,4.14
53192744,139,5
6146783,45,4.92
1043603895706682240,263,5
7711899,43,4.53
15247262,264,4.82
1.020460695564e+18,241,5
612888390919914880,209,4.91
20304291,85,4.76
1170456838784966912,154,4.53
1177505327183162624,158,4.4
1173239609371845376,153,4.17
14616377,150,4.41
49157424,55,4.88
31223352,190,4.81
1173233962500563712,155,4.6
1177481454077078016,155,4.63
31445273,62,4.63
1018806314810839680,150,5
38571450,250,5
40824219,55,4.93
3678829,600,5
1177502740401038592,152,4.18
3297016,160,4.82
51068516,300,4.67
4795857,100,4.45
45969792,325,5
545261,200,5
610424024716164864,52,4.74
1170453307286952704,157,4.67
742432679408320384,42,5
664375845830898816,150,3
53810255,259,4.95
20897952,58,4.75
867406219730555392,75,4.44
3161739,82,4.66
873339273052877056,186,5
752124417745502464,404,4.74
1118148174507368448,77,4.55
14138302,65,3.83
1084024890622936704,50,4
904960548681723136,200,4.5
976898757702361088,146,4.76
13294325,85,4.69
1177433226728660480,142,4.43
841292661317496576,100,4.58
28541768,37,4.92
39481793,180,4.9
532108412257110720,86,4.5
1177476704781804032,155,4.18
54144455,105,4.38
32669154,150,4.66
21461282,75,4.61
1177452325259429888,166,3.6
20833958,50,4.91
747788176671061888,300,5
971017228077053696,217,4.86
8117209,38,4.68
1167975742517801984,156,4.4
29775040,131,4.96
1170449637391846144,159,4.59
37216159,49,4.81
1170428810365985536,167,4.13
1177345913286083072,166,4.56
1170443689607051776,157,4.21
1005760022125022080,150,4.8
1177453509132101888,174,4.56
581146598600431104,169,4.98
599780130229041920,81,4.81
1177504045631878656,158,4.45
767335930771824768,300,4
1325432,81,4.79
892888899199163648,58,5
2019927,153,4.77
1359130,180,4.88
704221094474213120,58,4.95
44072324,99,4.75
754353,43,4.77
3765095,45,4.13
857023774778549120,165,5
41258335,300,5
1031916975423945472,675,4.96
40900757,108,5
28014842,100,4.64
1031939039066588928,286,4.28
277883,114,4.73
37300621,53,4.77
843420472067241344,44,4.42
31834190,150,4.88
47331153,90,4.48
53725805,70,4.93
34907049,77,4.79
531455,84,4.62
25458237,200,5
54032853,151,4.86
862392240139597696,112,4.83
54163912,90,3.92
790526078204876288,110,4.83
9663062,37,5
49627248,234,5
977629654218302976,83,5
1177454816617609984,169,3.5
713238888940955008,63,5
16778711,196,4.9
742232031742777728,35,4.7
42433863,116,4.73
28859648,90,5
777403051452968832,85,5
880514548120222592,285,4.75
52799338,104,4.95
54161007,154,4.6
954370729256029440,58,5
49713996,225,5
39916681,85,4
4264049,43,4.64
54303623,80,4.78
3445138,525,4.95
2976105,100,4.5
10545815,135,4.82
1092927557165898240,95,5
40797714,500,4.73
809518045636653056,130,5
861436290141272192,50,4
38980221,202,4.96
658545811833091456,370,4.91
20942352,62,4.77
934719220450807936,200,5
842790326832860544,43,5
44248261,88,4.5
602018638543355392,1429,4.94
1046641371328359808,44,4
6765697,90,4.95
52706726,900,4.8
9806373,119,4.67
649935588690630656,65,5
46047742,150,4.62
963676412262803712,209,4.5
21325259,79,4.72
991997896317744640,111,4.82
16407461,130,4.8
53569871,108,4.78
895659217153400448,25,4.57
5389907,180,4.85
7461611,253,4.85
1158285313999824896,83,5
49426040,151,4.96
4987929,100,4.86
923501259774537600,55,5
20572472,222,4.84
52508207,90,5
24626621,145,4.98
27803575,207,4.83
1060974724524304896,49,5
910134978538777344,179,5
47373382,60,4.68
10167401,70,4.5
32495771,175,4.87
585116748406863488,160,4.78
1101526705334833920,86,4.52
43848101,55,5
10943915,199,4.84
1170451381770726400,153,4.67
49152970,70,5
991424612657080448,114,4.75
53574404,98,4.66
21595000,195,4.57
1141259813165182336,150,4.9
754979566412995840,145,4.85
1160131677221943040,103,5
17367187,250,4.8
610745546680973184,330,5
1056755774413954816,113,4.78
46033360,47,4.5
671900378304577280,69,4.94
270231,95,4.79
43806992,53,5
1173178020006389760,153,5
54163789,90,4.78
1307228,115,5
31146186,90,5
54160031,109,4.88
824207931155452416,150,4.89
764032078303262080,359,5
11352664,95,4.71
53422309,200,4.71
648732550651285120,175,4.65
927098207267089280,80,5
26717141,58,4.56
581276193109315840,220,3.58
1014367358598054784,177,5
54164357,75,4.44
620569593739163136,187,5
7937553,306,4.79
51713611,71,4.25
663833979768493568,150,4.72
993465561394161408,99,4.78
836260974611821696,175,5
1072490292073582336,250,5
1109318288692214144,53,5
850000058467889792,189,5
16556211,85,4.72
42895670,40,5
50593873,300,2.44
916141533448157952,111,4.88
850200906094037888,160,5
843397008430876416,42,4.4
10859700,179,4.77
17897913,55,4.5
1061243380459743488,166,4.35
32845010,119,4.8
22370339,66,4
53415549,214,4.98
52128548,350,5
719358307043508608,95,4.57
10160215,242,4.82
53594181,128,4.91
49157025,160,4.8
33632312,235,4.76
24821651,40,4.35
4235620,100,4.96
651648,286,4.93
36939083,43,5
811131528679964800,305,4.75
761060573991467776,103,5
54508,100,4.76
52221919,170,4.92
553903,125,4.88
31697123,89,4.74
23839890,40,4.5
43497107,100,4.82
823187166558406272,58,5
16556049,95,4.5
992018520500411264,38,1
38526362,1000,4.72
592466368246789888,175,4.29
4264127,42,4.84
1170462643049849088,162,4.9
1061633025832291712,297,4.5
675939523002388480,350,4.94
20612742,57,4.5
1702781,46,4.85
757958927344984832,70,4.75
1106058239758942464,60,4.5
34084359,110,3.67
963718776432286336,48,5
20138243,116,4.92
52755763,74,4.89
958558125469831936,400,4.66
644084990266055424,90,4.89
680550539811300096,75,4.83
862998268756294272,125,4.89
32311383,75,4.79
51726884,125,4.82
986267218100121600,75,5
10883878,98,4.96
49532423,250,5
52219943,150,4.93
1173155686408356608,100,4.43
877021428085946752,39,4.71
35684442,50,5
16649739,156,4.89
921243805509585920,96,4.8
735531096154997248,90,4.96
875944208628783488,221,4.79
538590,130,4.65
31474638,101,4.83
747281464541904768,53,4.5
553872,120,4.95
742417687695709056,39,5
51387723,140,5
606406524027500416,100,4.82
972740017700582784,87,4.93
1072521783407315712,203,4.5
1008761034690239360,116,4.77
722667459085480576,108,4.5
52703852,80,4.82
31474431,99,4.69
894462428130958208,49,5
5771366,69,4.92
912003079437996544,115,5
17093264,56,4.78
13294471,139,4.98
600775,90,4.73
49693252,255,5
1044109392284240896,160,4.91
948380746612787968,121,5
37132673,90,4.42
1185786851717152768,48,1
686325667143369472,87,4.96
42729,185,4.66
51467306,60,4.83
686224538952004480,268,4.8
865230549026339200,52,4.47
22107514,90,4.69
31513692,51,4.66
39777590,195,5
12806016,175,4.98
981978171961060352,95,5
1184031717380856320,41,5
27551715,160,4.83
840185619302876288,85,5
674641911507626368,72,4.66
742246964097639552,40,4.8
34760,77,5
36632562,164,4.67
45723636,178,4.81
42002291,166,4.95
666647240323900160,45,4.8
32062843,130,4.71
38839819,86,4.86
6660518,69,4.77
635484369090867584,175,4.95
20662043,130,4.57
877594518474201088,109,5
14462592,125,4.73
577536900357821312,150,5
1019554505167865600,150,5
3153464,105,4.83
704509709325061376,159,4.58
715268612092343808,116,4.83
796272831722011392,122,4.86
1011664069029780864,121,4.78
43042861,42,3
1144370616543351296,36,4
43498379,199,5
741287817783270912,43,4.5
47219783,181,4.88
29038655,80,4.94
816198935601828480,275,5
2310594,111,4.6
617276903379513984,124,4.94
49044299,105,4.67
623052451160158848,99,5
742246741289035392,34,4.59
48636094,128,4.85
32890299,75,4.83
1739847,94,4.78
49861555,190,4.73
836720,379,4.94
48639298,168,4.85
826261336861117056,115,4.53
811605866541468800,220,4.92
48095346,209,4.91
14686954,62,4.76
830351042822418560,145,4.84
1170447796069675520,153,4.79
767521098040013696,142,4.87
902933858180439424,47,5
50056629,120,4.67
47881216,125,4.71
40107156,85,4.93
29929095,85,4.73
1177419977162681856,152,5
17853353,43,4.77
34315737,58,4.21
991301559931083008,45,5
1129026160340567936,90,5
13536155,85,4.92
45690330,45,4.81
9.66077154092e+17,323,4.6
24119876,132,4.94
17173473,38,4.38
20608954,60,4.66
51267133,220,4.97
572326237669668992,502,1
36302523,110,4.36
41816533,85,4.9
543373265235326784,55,4.17
43820337,75,4
53355572,100,4.71
835469828197383296,219,5
1040182,49,4.4
759327196556438400,220,5
593322347340602752,152,4.56
50199947,68,4.45
613169372456144128,64,4.42
38906302,58,4.71
689295463908141824,100,5
28368678,145,4.98
7887966,85,4.82
624695997934785536,180,4.98
799928647325846016,215,5
647875601297252864,220,5
13426615,135,4.95
554590833584755712,222,4.77
19891590,251,4.94
12401233,98,4.84
28009721,110,5
50132200,239,4.56
31564614,71,4.69
12542544,140,4.87
32448749,180,4.92
706103073370158080,55,4.87
1101497440864202880,250,4
970554818362587520,65,5
1095170294926054528,232,5
839002442072975104,165,4
27585912,60,5
23376196,145,4.93
50673172,1000,5
1066837013767774976,350,5
52110071,200,5
902141236113014784,200,4.73
15436836,375,4.96
651383983309519488,181,4.65
23728057,180,4.81
34840495,415,4.5
845549971133257088,260,4.71
785403855673751424,194,4.87
35254823,170,4.93
20131833,850,4.96
15343302,250,5
34646398,103,5
29493581,105,2.5
38535656,60,4.67
40756575,225,4.95
27919104,128,4.9
37828655,500,5
439870,475,5
523123,509,5
19876256,100,4.57
18484608,65,5
1163175842334723328,199,5
832635508980051200,135,4.5
50593578,257,4
5545560,307,4.96
42536123,105,5
1168300598293521664,94,5
45091742,700,4.97
674117411689401088,165,4
873267481107160576,270,5
691440340919194240,185,4.8
43391893,43,4.5
51840664,79,4.43
887257857262565632,165,5
49226616,196,5
742998749453434496,120,4.89
566528403896892480,169,3.5
53786333,100,5
842154812552617856,53,4.82
50416793,300,4.89
703738038699009664,245,4.89
10527274,193,4.87
8054523,120,4.94
45896593,225,4.72
52246989,190,4.76
50535149,150,5
22705822,149,5
51575637,101,4.33
3624387,180,4.9
27948294,370,4.96
904060,280,4.8
850813236031593984,214,4.92
27338569,214,4.96
40576966,282,4.95
852118,190,4.54
654429810861492096,165,4.93
766278199081581952,456,4.72
30254229,161,4.94
50114718,200,5
39413681,52,4.79
28834703,319,4.93
20628186,41,4.58
27054756,150,4.94
25369739,200,4.9
1050048796422516608,144,5
1001166370551563648,376,4.93
30627356,281,4.97
31582797,119,5
1178425983423624960,550,5
1097961844061495808,90,3
20353880,145,4.99
39971399,212,5
4614091,150,4.69
1155812171084689664,604,5
30824853,400,4.87
843067632656304256,122,4.95
31543246,90,4.78
281851,130,4.93
904276013705839104,62,5
51014536,94,3.86
38465274,37,4
31722021,200,4.27
53109139,180,4.5
718680878969125376,212,4.56
38464911,33,4.29
986934194112064768,136,5
15340854,900,4.97
32898133,53,4.81
16802965,134,4.93
1013323428080216064,43,4
1150869,200,5
715129818689885056,110,4.5
30085465,68,4.83
674524605711151872,300,5
31101814,110,5
38697036,190,4.94
666757974043019392,150,4.92
21786958,238,4.84
721065562987658752,37,2
844847979722007680,500,5
20480431,111,4.59
8385447,105,4.89
980619551933164544,738,4.75
53363486,280,5
793966927729526016,215,4.86
850663853879529472,95,5
859215377591012224,179,4.94
1126784608597794176,390,5
601387378295632640,110,4.8
11496607,189,4.76
3752035,230,4.87
842763254864969088,100,5
3780113,120,4.72
9707498,104,4.81
684750666942206208,96,4
943562811506042880,463,5
50032602,150,4.94
798552098675454848,83,5
20553283,41,4.65
29567482,275,4.95
1024830600054824704,92,5
29586511,154,4.98
778572000129057408,180,4.95
995884756639416832,79,4
16158343,351,4.5
1153165887843188224,664,4.5
987755360515824896,225,5
786824512560944000,95,5
36063144,600,4.89
611736171410366080,204,4.71
269283,70,4.84
49199952,172,4.86
44893832,42,4.82
23277230,300,4.88
644371190094658816,275,5
829749170373167744,175,4.89
29658021,60,5
922748405120764032,55,5
4293040,75,1
5144689,149,4.69
1050807955203588864,375,5
564844435225916032,390,4
652209616641745152,100,4.9
824011222162507264,60,4.82
755267697122482304,200,4.98
755719193573695744,890,5
45327468,70,4.75
48365708,250,4.8
3236977,425,4.83
37086914,105,4.6
53054858,99,4.72
35944866,160,4.98
39593,78,4.93
3081771,120,4.75
876799791104516608,475,5
49535251,77,4.75
6596747,155,4.9
30279712,123,4.89
1100569193093536128,722,4.78
819298965203188608,190,4.86
43652025,150,4.82
49949577,295,4.76
1755844,357,4.33
1100934617616680576,36,5
648857359350164352,199,4.95
43498999,132,4.85
1039756751753144576,90,5
28976484,159,5
6872,65,5
14933388,55,4.88
20245130,300,5
11069190,85,5
1067746487891672576,135,5
694085224169979136,70,4.81
697719311988590720,65,4.89
439750,55,4.75
912158210133915648,115,4.83
19407992,299,4.92
6069703,145,4.83
701279449329328128,59,4.86
35711228,149,4.89
945036621241359872,200,5
18971993,65,4.78
52749216,250,4.95
28096425,129,5
605153978187086720,69,4.68
955899560315923072,100,4.62
785573790051977856,458,4.84
809698587050750208,46,4.52
29256229,121,4.73
652494151174298496,44,4.3
797161677213334912,250,5
828616,90,5
1063769212897446912,249,5
765315,145,4.78
1122674379883617792,211,3
711820084444046080,76,4.7
871803798146386560,290,5
647995381932475648,192,4.88
13920801,130,4.73
44902498,145,5
50564872,172,5
1021738415510509184,550,4.92
957324954611448192,299,5
51226268,249,5
659506943405862912,229,4.75
12590077,500,4.78
29184626,150,4.75
15066269,135,4.97
21577856,461,4.84
26552832,65,4.73
8989320,150,4.97
21817889,209,4.96
792894603379980544,50,4.83
44892431,39,4.5
621581270186251392,309,5
4968633,99,4.86
1000697739867775872,381,5
652512981578744192,51,4.18
22601249,200,4.49
10980678,279,4.93
42502510,100,4.82
28369552,294,5
618136830609238272,400,5
31165085,200,4.88
37717323,110,4
564229280225504128,165,4.94
1988823,198,4.7
12019589,250,4.75
641930068984421248,250,4.7
908677070021981568,274,5
38923807,33,4.6
1157263921116889856,38,4
51257815,121,5
1018960737976076928,206,3.5
53743242,711,4.92
53229531,280,4.94
1126100895901778304,310,5
552738484785957568,65,5
6242600,180,4.56
1122473654911764352,124,5
6659165,70,4.83
45561535,65,5
49733992,160,4
50001583,175,4.93
818990900951340288,97,4.83
739023711602043520,160,5
53095529,275,4.86
1020302460310493952,137,4.95
43993168,96,4.58
15602953,42,4.51
1081153334878873984,270,5
39630152,295,4.69
852165663564258048,49,4.5
38728728,180,4.89
45860553,79,4.51
6269945,100,4.82
28334760,150,5
963889303393518080,427,5
25188424,105,5
876282504475875712,115,4.92
11844776,105,4.43
14281865,105,4.84
630606368063091328,155,4.86
14151487,145,4.86
1003456391781394944,180,5
37561740,310,4.72
763651828658254592,99,4.9
49424846,100,5
1125647449838700928,185,5
1109911011385843840,636,4.88
848071,100,4.78
715330304780836992,429,5
866900662760031360,60,5
1051317684074466176,155,5
47142595,200,4.84
1000023148920376320,135,5
1081329204523525376,637,4.83
616045163495228544,140,4.94
23135,200,4.71
1016858650638508160,160,5
1070355214717201536,340,5
1101110523419007232,237,4.75
871541714366244480,680,5
665156020477225472,90,3.33
881138796238866560,250,5
697155684676038272,150,4.33
125163,118,4.86
666546073287471616,599,4.76
1134886057125131648,78,5
831167886889726976,58,5
34659944,180,5
558746223707426752,206,5
748008170757503360,232,4.82
40824301,55,4.91
673978775729099648,106,4.76
1099280878716032384,375,5
16962435,111,4.76
53415328,515,5
48733636,96,4.33
51796945,160,4.98
1126092277413709568,310,4.73
8241545,71,4.73
835923623157526016,674,4.86
824534556141352448,116,5
38846563,120,4.23
46054095,270,4.75
43317855,150,5
9146595,155,4.91
53006288,195,4.63
53512290,227,4.7
597013333352448256,213,4.9
31913609,230,4.95
1668328,190,4.69
929952582669707904,150,5
83474,184,5
580013014809987584,497,5
2484057,126,4.96
37942657,135,3.87
51704149,103,4.67
965972728839907840,150,4.88
601395300140040960,125,4.6
12852083,175,5
1162395989077494016,419,5
618184915139767936,230,4.86
846588200975991808,150,4.67
1120982175254555136,686,4
21485026,50,5
45214975,95,5
48503504,175,4.9
734241935990286848,110,4.8
902301984135743360,120,4.18
42997858,295,5
3979611,1400,4.3
1080413276408130560,311,5
861766175836746240,236,4.5
12829031,125,5
659483103190871680,159,4.83
1076324,167,4.4
733203158811776128,1900,5
762261553288615296,500,5
1056557930024047360,195,5
54102963,132,4.92
14421383,81,4.64
38464396,54,4.29
871580459593329408,150,5
29901044,230,5
913664880261753600,202,5
998643579317857024,335,5
49260138,154,4.83
942015991579055232,150,5
3741728,115,4.86
1067590275447169024,182,5
1151473664711556480,55,5
734234083570975360,287,4.58
3760824,110,4.82
829024268225543680,558,4
821019725341194880,228,4.8
688602835794547456,130,4.97
49921619,84,4.38
1182781852786296576,2175,5
53704780,197,5
31075308,123,4.5
1081337617525702400,510,4.61
24312535,159,4.97
627432,189,4.69
4349358,90,4.41
597885471876205824,203,4.79
43018237,115,4.8
50661588,375,5
6863691,250,4.83
1023295385990042752,356,4.27
1067455190329146624,514,4.18
727393620129250688,200,5
33012494,149,4.83
777097,115,5
43077519,52,4.8
975273537094295552,511,4.63
53381376,193,4.78
4134035,185,4.97
2153153,100,4.87
654272694167633152,328,5
820530353821552896,120,5
46169618,569,4.86
1209921,120,4.82
232612,136,4.86
46798669,300,5
48559980,52,4.25
586029013505140096,220,4.63
6784207,94,4.91
615123945441820032,120,2
52895785,42,4
37349383,120,4.31
631297971412473216,236,4.64
1065240416426347648,342,4.81
46275383,100,4.88
40748884,130,4.78
7381236,370,4.77
1071731861726122368,195,5
29960000,300,4.89
44045252,700,5
1070288096436919168,185,5
1136173686475552000,310,4.91
645056913089000832,244,4.96
49512718,180,4.67
590903,95,4.8
868352967651654400,515,5
53895180,169,3.67
52089998,155,4.89
39584286,58,4.4
13417071,120,4.8
810837590982382464,45,5
655811,174,4.77
5006113,576,4.6
46848948,180,5
15206272,50,4.8
53606895,450,4.67
24312253,159,4.97
975271247522709888,547,5
51279306,136,5
712260,240,4.83
673259519238099328,495,5
934862979955950464,170,5
30695144,450,4.76
1961760,359,4.8
893384294866390912,155,4.81
577717132178907008,222,4
30875053,350,4.5
2974479,215,4.92
790527792300128384,176,4.99
670760245146900992,174,4
54039046,149,4.8
1010700231925464320,241,2
9.50914270096e+17,37,1
24453838,241,4.84
633247730440238080,105,3.67
24970982,220,4.9
27291497,380,4.91
778211862154488576,189,4
37140782,603,4.45
797187969473896448,179,4.76
53699744,222,4.8
37140989,641,4.25
855233330415172608,300,5
665207224147437184,350,5
836106623462339200,1038,4.79
605583991244171264,185,4.5
18226108,215,4.97
1068228716746876032,200,4
902827238435101056,150,3.4
748008078823444992,214,4.48
862268458010507264,186,5
873086414676039552,200,5
683855848444214784,175,5
844017048694252672,87,5
1126075657490553984,310,4.56
939986921648835840,539,5
25328184,200,4.91
597668,120,4.8
1591811,120,4.63
854515598479768704,250,4.64
26452047,60,3.67
15654668,600,5
37589906,300,4.67
43431973,144,4.94
698132,154,4.92
42741138,55,4.88
1074824222599384832,833,5
950945548518671232,120,5
53415255,558,4.8
850085679404038144,396,5
1081332555917799424,532,4.56
1017605012880173056,408,4.44
50348283,100,4.67
30378982,330,4.99
52857463,85,4.75
37807246,115,3.75
1156584272379624704,60,2
39919408,144,4.93
1111538705991605760,385,4.73
50755857,65,4.83
739676464379063680,110,4.84
715330469255632896,429,4.5
20615932,95,4.93
3414885,243,4.89
28408938,225,4.76
51826933,260,4.86
748738181686866688,120,4.5
817402844618103424,348,4.52
40897658,225,4.87
1087215,250,5
49241398,92,4.25
1127699033958231296,501,3
48959628,265,4.92
1081331112442286592,597,4.72
8071687,298,4.93
812363361679077888,542,4.95
747698059198507392,250,4.6
42982053,85,4.84
17464151,170,4.87
36379279,385,4.89
16070567,75,4.5
8472812,199,5
52095695,125,4.37
8506757,140,4.85
21366948,395,4.92
1154556782240510720,514,4.8
14868857,85,4.82
1113018441358108288,321,4.86
41146307,180,5
53415368,663,4.78
325429,280,4.8
874704133332727424,86,4.73
31129115,150,4.67
23004107,95,5
48674893,96,4.5
409262,300,4.89
51522141,27,5
716815084687776000,182,4.7
53709387,200,4.93
47533931,250,4.5
1118284154882166528,1050,5
47315577,220,5
533506,116,4.72
561114265573680576,190,4.85
35497497,445,5
15037251,99,4.83
778085332786348544,49,3.5
49462266,195,5
53221284,159,4.75
681183272731076352,103,4.75
722416737381606912,217,4.92
49091621,116,4.43
38978229,230,4.94
993726764319807360,300,5
831527649339027584,180,4.78
5353612,300,4.98
776257,450,4.77
29897019,200,4.94
833971342027321216,789,4.95
10013750,98,4.8
6129078,160,4.33
1115417017868114688,422,4.38
636873795592113280,63,4.67
1020325080427729152,106,4.95
986076857672094208,743,5
45882115,335,5
48367351,160,5
27570485,58,4.5
13808,136,4.65
718680759778503424,285,4.71
764575349543735936,349,4.72
51089818,212,4.75
836118007460273792,608,4.85
25340524,343,4.93
933199939452228096,429,4.43
48956711,265,4.92
975395203298072064,176,5
756375120285261696,159,4.8
768779684405983488,150,5
4632852,89,4.5
667502,150,4.9
595613559093932416,175,5
41686149,297,4.89
731237194552561536,265,4.93
37594649,1500,4.94
776759187442679680,140,5
49092042,92,4.8
47316320,260,5
679639039552683904,340,5
927751966043550976,409,4.94
823952971853742208,119,4
1034100855619075072,126,4.39
53741142,281,5
33055126,105,4.62
878854857984940928,963,5
1093766110632416512,331,5
31053180,549,5
1759154,99,4.62
674077986881033984,235,4.86
51926455,240,4.86
986037545160311552,293,4.58
42449656,135,4.81
53071607,86,5
625049848930384256,159,4.67
53415243,558,4.67
580476325425880192,90,4.67
7972210,100,4.74
826816052014979968,325,5
19138221,397,5
20137576,79,4.92
723141727755088256,233,5
5811500,65,4.6
355563,500,5
50070357,90,5
51350836,75,4.82
1081334909423823872,598,4.79
862558605624506240,210,5
753622,86,4.69
15834511,179,4.65
17270768,207,4.94
42989213,100,3.43
26294354,56,4.79
1104241321082408192,34,5
28901091,199,4.93
884315775213323264,168,4.44
12563738,700,4.85
1018274947599433984,871,5
42058731,91,4.77
766612888242466688,396,4.6
750023199243457536,80,4.67
1099724818228646272,238,4.14
929478160790239360,333,4.7
159749,120,4.76
30046573,220,4.81
54303003,136,4.67
653723361452107520,1000,5
53904032,140,4.56
29889800,300,4.79
54245109,120,4.71
49534641,154,4.85
25257884,142,5
512022,135,4.71
674725534075240960,98,4.66
579513654453597184,200,5
10209973,221,4.56
9435503,97,4.92
1070292150676551808,149,4.93
792154227101270272,63,3
7319791,150,4.72
159815,106,4.87
913925496138986752,154,5
1074760466136368512,363,4.89
37750997,254,4.84
53953891,200,5
52164915,120,4.43
47448127,250,5
1129024928327680768,434,4.9
19164049,129,4.88
890493280151398784,250,5
989441394547587328,532,4.91
1001737519563399168,144,5
1167658,60,4.62
1002372308719939584,225,4.75
681609393472185984,57,4.33
1120940575990331520,50,5
49754187,212,4.67
45732456,120,2
48891112,100,4
962535551214838784,110,5
4847177,140,5
19505956,350,5
1115148672892119168,135,5
2485774,168,4.79
30236202,59,4.36
1034106373368010880,409,4.61
743058895476385280,398,4.71
756737882259334272,160,5
49126425,280,4.67
696614683123032832,255,4.45
49013421,366,4.67
49011831,560,4.38
744796548590277376,158,4.77
343276,135,4.89
601621921556384384,230,4.83
1106488077727435776,363,4.8
9750139,115,4.74
581703896020442368,288,5
52952799,105,4.77
46672848,150,5
1126106648674787072,310,4.74
37094830,300,4.91
693682129068012928,150,4.82
39725042,306,4.88
30388750,343,5
417685,145,4.71
723861207309008768,141,4.83
49348879,181,4.65
897193173064996224,150,4.93
13902725,182,4.93
1081333701175123200,884,5
751544681082578688,60,4.74
54292164,110,4.56
37808381,115,4.08
971907111940311936,120,5
940626615274426496,176,5
789315594016470272,150,5
852172398049786624,65,3.8
40009594,289,5
41107092,351,4.69
1030672898968436480,206,5
844017044001139456,133,4.89
852170171718777600,49,3.33
46480002,618,4
1000734250823805696,408,5
940156629413345664,314,5
583428565614956032,229,4.7
36260895,400,4.81
868766002052094208,260,4.83
260755,311,4.73
37706099,112,4.76
45448589,199,4.89
27966667,275,4.89
32171100,120,4.9
12052143,300,4.39
1129023585088317056,393,4.64
1109337668933371520,157,5
21813491,280,4.88
721599769694206848,390,4.81
666837,137,4.64
822384074004886784,97,4.82
1209393633569416448,517,4.75
905154913221917056,108,4.27
985918833272545280,441,4.67
642755693102173440,215,4.88
53028454,140,5
45750107,179,4.73
1099996333103547136,58,5
23052180,50,3.5
5251340,180,4.78
20017882,90,4.8
811589415141588608,240,4.75
774620728248082432,275,4.64
1018960735667540480,206,5
858878058778308608,250,4
1111540336881417728,426,4.67
54029520,80,4.84
767300934500983296,275,4.5
550863614415728512,51,3.4
1186895527783667200,143,5
21620762,110,4.93
47210461,654,5
39033318,275,4.54
49336931,93,4.67
50154480,58,4.89
1147177261454074496,150,4.9
51233737,130,5
27470676,106,5
30425416,40,4.56
24644837,77,4.33
41531671,359,4.71
19876096,266,4.91
680511312420873344,75,5
1055200488171982976,46,5
48024680,450,4.83
835928798451571200,739,4.72
8873479,134,4.89
647705805867409792,198,4.86
39921961,599,4.69
466457,200,4.81
11847204,221,4.25
33683407,179,4.87
1136788372396039808,60,4
808466217693273984,508,5
859466754634415744,371,5
684622412185439616,80,4.82
42951968,45,2.33
15257524,42,4.43
49158456,368,4.6
49175978,85,4.71
46480144,621,5
49367371,88,4.78
42835790,58,4.87
54070767,325,4.5
50070650,58,5
50243139,170,5
868371733941482240,103,5
14855614,696,5
876362581158740992,165,1
1048925498408318336,390,4.79
51991090,165,4.8
23489726,77,4.3
46113818,371,5
563957520707872768,179,4.93
857881360655894272,303,5
46498576,618,5
1084837678155303168,52,4.5
1012289356920555776,166,5
1132182913168109056,499,4.88
14043464,176,4.36
1073159651324057600,250,5
13970217,219,4.81
1168703023053244672,550,5
51621583,90,4.6
179670,175,4.89
48483049,88,4.82
984725303384646144,299,4.81
48713339,92,4.57
45694688,425,4.94
754134478242726272,160,4.5
23052964,55,4.67
39922527,665,5
9445342,120,4.25
49079603,45,4.43
541841229631087296,334,5
49094153,89,4.6
853297381076137088,121,4.25
867959795483328512,265,5
761613693125925504,110,3.67
51764485,50,5
915111198552800256,325,5
1030672403793966720,160,5
32894678,77,3.5
50953084,404,4.95
860241816039531264,115,3
976147002498798080,225,5
46892479,317,4.75
591427135680545536,150,4.85
571916281271663360,80,4.73
864513603417867904,240,4.75
41127989,375,4.64
966776877776043520,813,4.6
40721922,439,5
868137929514017152,688,5
1132610235914173696,304,5
48867046,92,5
684634229190021760,80,4.71
1106487805288775936,363,5
51861574,175,3.8
3868344,158,4.22
41082801,376,4.53
1127673494764492672,231,5
1028921718566728320,46,5
683343792774114432,145,4.68
637660091350480128,450,5
42529554,199,4.93
8520667,55,4
1166084149211199232,60,5
851268870316740352,140,5
40896611,58,4.92
814327,89,4.29
53728290,472,3
3645284,222,4.75
868739989021856256,150,5
653538289455674368,317,5
838398014030428288,162,5
26131606,58,5
860633567026070400,263,5
1005670166131650176,371,5
1102085427590592640,399,5
995686208234684672,58,5
816186652260296064,843,4.91
32544596,135,4
9720768,76,4.73
47964241,280,5
20714171,200,4.88
4987238,375,4.89
13388210,46,4.7
41109712,385,4.69
1140564304605952384,1028,4.6
